Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Suzuki Alto  2011 VXR (CNG),PKR 10.6 lacs,1060000,Rawalpindi,2011,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Honda City 5th (GM2) Generation 2016 Aspire Prosmatec 1.5 i-VTEC,PKR 33 lacs,3300000,Multan,2016,"65,624km",Petrol,1500cc,Automatic,Not Certified,Customer,65624
Audi A4  2016 1.4 TFSI ,PKR 90 lacs,9000000,Karachi,2016,"95,000km",Petrol,1400cc,Automatic,Not Certified,Customer,95000
Proton Saga  2022 1.3L Ace A/T,PKR 26.75 lacs,2675000,Hyderabad,2022,"42,300km",Petrol,1299cc,Automatic,Not Certified,Customer,42300
Toyota Corolla  2017 GLi 1.3 VVTi,PKR 34.5 lacs,3450000,Quetta,2017,"140,000km",Petrol,1300cc,Manual,Not Certified,Customer,140000
Daihatsu Cuore  2008 CX Automatic,PKR 8.85 lacs,885000,Karachi,2008,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Toyota Crown  2013 Royal Saloon G,PKR 1.2 crore,12000000,Peshawar,2013,"100,000km",Petrol,2500cc,Automatic,Not Certified,Customer,100000
Suzuki Alto  2006 VXR,PKR 7 lacs,700000,Karachi,2006,"200,000km",Petrol,1000cc,Manual,Not Certified,Customer,200000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 55.75 lacs,5575000,Karachi,2019,"45,000km",Petrol,1800cc,Automatic,Not Certified,Customer,45000
Toyota Aqua  2012 S,PKR 30.7 lacs,3070000,Karachi,2012,"117,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,117000
Haval H6  2024 High,PKR 1 crore,10000000,Lahore,2024,"2,500km",Petrol,1500cc,Automatic,Not Certified,Customer,2500
Toyota Prius  2011 G Touring Selection Leather Package 1.8,PKR 42 lacs,4200000,Bahawalpur,2011,"170,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,170000
Nissan Dayz  2014 X,PKR 22.75 lacs,2275000,Karachi,2014,"79,000km",Petrol,660cc,Automatic,Not Certified,Customer,79000
Toyota Prius  2016 S,PKR 46.5 lacs,4650000,Faisalabad,2016,"136,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,136000
Chevrolet Exclusive  2005 LS 0.8,PKR 6.5 lacs,650000,Lahore,2005,"55,665km",Petrol,800cc,Manual,Not Certified,Customer,55665
Honda Civic Rebirth 2013 VTi Prosmatec 1.8 i-VTEC,PKR 30.2 lacs,3020000,Lahore,2013,"152,000km",Petrol,1800cc,Automatic,Not Certified,Customer,152000
Honda Civic  2006 EXi,PKR 15.2 lacs,1520000,Rawalpindi,2006,"3,523km",Petrol,1500cc,Manual,Not Certified,Customer,3523
Suzuki Cultus  2007 VXR,PKR 7 lacs,700000,Karachi,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Alto  2023 VXL AGS,PKR 30.45 lacs,3045000,Faisalabad,2023,"20,000km",Petrol,660cc,Automatic,Not Certified,Customer,20000
Toyota Prius  2012 S 1.8,PKR 46 lacs,4600000,Islamabad,2012,"89,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,89000
Daihatsu Mira  2015 X Memorial Edition,PKR 24.75 lacs,2475000,Karachi,2015,"71,000km",Petrol,660cc,Automatic,Not Certified,Customer,71000
Toyota Supra  2021 3.0 Premium,PKR 6.15 crore,61500000,Lahore,2021,"3,000km",Petrol,3000cc,Automatic,Not Certified,Customer,3000
Prince Pearl  2022 MT,PKR 13.25 lacs,1325000,Sargodha,2022,"7,000km",Petrol,800cc,Manual,Not Certified,Customer,7000
Suzuki Alto  2007 GII,PKR 18.95 lacs,1895000,Rawalpindi,2007,"88,135km",Petrol,660cc,Automatic,Not Certified,Customer,88135
Honda City 5th (GM2) Generation 2012 1.3 i-VTEC,PKR 29.5 lacs,2950000,Islamabad,2012,"111,500km",Petrol,1300cc,Manual,Not Certified,Customer,111500
Suzuki Mehran  2013 VX Euro II,PKR 10.9 lacs,1090000,Rawalpindi,2013,"65,000km",Petrol,796cc,Manual,Not Certified,Customer,65000
MG HS  2021 1.5 Turbo,PKR 65 lacs,6500000,Lahore,2021,"26,000km",Petrol,1500cc,Automatic,Not Certified,Customer,26000
Suzuki Baleno  2005 JXL,PKR 11 lacs,1100000,Lahore,2005,"160,000km",Petrol,1300cc,Manual,Not Certified,Customer,160000
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition,PKR 61 lacs,6100000,Karachi,2022,"22,000km",Petrol,1600cc,Automatic,Not Certified,Customer,22000
Suzuki Mehran  2016 VXR Euro II,PKR 10.5 lacs,1050000,JalalpurPirwala,2016,"80,000km",Petrol,796cc,Manual,Not Certified,Customer,80000
Hyundai Sonata  2023 2.5,PKR 1.05 crore,10500000,Islamabad,2023,"33,000km",Petrol,2500cc,Automatic,Not Certified,Customer,33000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 44 lacs,4400000,Karachi,2017,"62,000km",Petrol,1800cc,Automatic,Not Certified,Customer,62000
Honda Civic Eagle Eye 2005 VTi Oriel UG 1.6,PKR 17.4 lacs,1739999,Lahore,2005,"156,000km",Petrol,1600cc,Manual,Not Certified,Customer,156000
Toyota Corolla  2011 GLi 1.3 VVTi,PKR 36 lacs,3600000,Lahore,2011,"35,092km",Petrol,1300cc,Manual,Not Certified,Customer,35092
Toyota Roomy  2020 XS,PKR 43 lacs,4300000,Peshawar,2020,"42,000km",Petrol,996cc,Automatic,Not Certified,Customer,42000
Suzuki Spacia  2019 ,PKR 21 lacs,2100000,Gujranwala,2019,"118,000km",Petrol,660cc,Automatic,Not Certified,Customer,118000
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC Prosmatec,PKR 24.85 lacs,2485000,Gujranwala,2010,"125,408km",Petrol,1300cc,Automatic,Not Certified,Customer,125408
Toyota Premio  2008 X L Package 1.8,PKR 47 lacs,4700000,Peshawar,2008,"180,000km",Petrol,1800cc,Automatic,Not Certified,Customer,180000
Toyota Land Cruiser  2008 AX G Selection,PKR 2 crore,20000000,Faisalabad,2008,"96,406km",Petrol,4600cc,Automatic,Not Certified,Customer,96406
Suzuki Wagon R  2021 Hybrid FX,PKR 38 lacs,3800000,Faisalabad,2021,"79,000km",Hybrid,660cc,Automatic,Not Certified,Customer,79000
Toyota Voxy  2014 X,PKR 55 lacs,5500000,Faisalabad,2014,"80,000km",Hybrid,2000cc,Automatic,Not Certified,Customer,80000
Suzuki Every 11th Generation (JDM) 2021 PC,PKR 28.9 lacs,2890000,Sialkot,2021,"22,000km",Petrol,660cc,Automatic,Not Certified,Customer,22000
Suzuki Swift  2015 ,PKR 22.3 lacs,2230000,Rawalpindi,2015,"101,509km",Petrol,1300cc,Manual,Not Certified,Customer,101509
Daihatsu Mira  2021 X SA lll,PKR 38.25 lacs,3825000,Karachi,2021,"4,700km",Petrol,660cc,Automatic,Not Certified,Customer,4700
Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC,PKR 34 lacs,3400000,Lahore,2015,"135,000km",Petrol,1300cc,Manual,Not Certified,Customer,135000
Toyota Hilux  2007 D-4D Automatic,PKR 45 lacs,4500000,Karachi,2007,"140,000km",Diesel,3000cc,Automatic,Not Certified,Customer,140000
Suzuki Alto  2019 VXR,PKR 21.7 lacs,2170000,Karachi,2019,"120,000km",Petrol,660cc,Manual,Not Certified,Customer,120000
Nissan Pino  2007 E,PKR 14.5 lacs,1450000,Karachi,2007,"98,000km",Petrol,660cc,Automatic,Not Certified,Customer,98000
Mazda Cx7  2019 ,PKR 23.5 lacs,2350000,Faisalabad,2019,"101,260km",Petrol,660cc,Automatic,Not Certified,Customer,101260
Toyota Prius  2011 S 1.8,PKR 42.5 lacs,4250000,Islamabad,2011,"120,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,120000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 34.5 lacs,3450000,Lahore,2018,"84,200km",Petrol,1300cc,Manual,Not Certified,Customer,84200
Toyota Vitz  2008 B Intelligent Package 1.0,PKR 20.65 lacs,2064999,Peshawar,2008,"178,000km",Petrol,1000cc,Automatic,Not Certified,Customer,178000
Suzuki Mehran  2011 VX,PKR 7.4 lacs,740000,Karachi,2011,"92,000km",Petrol,800cc,Manual,Not Certified,Customer,92000
Honda Civic  2009 VTi Prosmatec 1.8 i-VTEC,PKR 23.5 lacs,2350000,Faisalabad,2009,"110,000km",Petrol,1800cc,Automatic,Not Certified,Customer,110000
Toyota C-HR  2019 G-LED,PKR 92 lacs,9200000,Multan,2019,"64,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,64000
Suzuki Alto  2022 VXR,PKR 24.75 lacs,2475000,Sargodha,2022,"45,000km",Petrol,660cc,Manual,Not Certified,Customer,45000
Toyota Passo  2011 ,PKR 25 lacs,2500000,Islamabad,2011,"115,000km",Petrol,1000cc,Automatic,Not Certified,Customer,115000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 50.7 lacs,5070000,Karachi,2019,"43,500km",Petrol,1800cc,Automatic,Not Certified,Customer,43500
Suzuki Wagon R  2020 VXR,PKR 24.95 lacs,2495000,Lahore,2020,"45,000km",Petrol,1000cc,Manual,Not Certified,Customer,45000
Honda Civic Rebirth 2016 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 38.5 lacs,3850000,Rawalpindi,2016,"156,000km",Petrol,1800cc,Automatic,Not Certified,Customer,156000
Toyota Mark X  2004 300G Premium,PKR 60 lacs,6000000,Faisalabad,2004,"68,000km",Petrol,3000cc,Automatic,Not Certified,Customer,68000
Honda Civic  2011 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 26.5 lacs,2650000,Islamabad,2011,"160,000km",Petrol,1800cc,Automatic,Not Certified,Customer,160000
Suzuki Alto  2022 ,PKR 28.5 lacs,2850000,Hyderabad,2022,"32,000km",Petrol,660cc,Automatic,Not Certified,Customer,32000
Daihatsu Move  2008 Custom S,PKR 20.19 lacs,2019000,Sialkot,2008,"68,000km",Petrol,660cc,Automatic,Not Certified,Customer,68000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 52.8 lacs,5280000,Rawalpindi,2018,"85,000km",Petrol,1800cc,Automatic,Not Certified,Customer,85000
Toyota Corolla  2015 XLi VVTi,PKR 33.5 lacs,3350000,Jehangira,2015,21km,Petrol,1300cc,Manual,Not Certified,Customer,21
Toyota Corolla  2021 Altis X Automatic 1.6,PKR 54 lacs,5400000,Rawalpindi,2021,"71,000km",Petrol,1600cc,Automatic,Not Certified,Customer,71000
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 65.5 lacs,6550000,Islamabad,2016,"117,120km",Hybrid,1500cc,Automatic,Not Certified,Customer,117120
Toyota Raize  2020 Z,PKR 64 lacs,6400000,Peshawar,2020,"39,000km",Petrol,1000cc,Automatic,Not Certified,Customer,39000
Porsche Panamera  2016 S E-Hybrid,PKR 3.5 crore,35000000,Karachi,2016,"50,000km",Petrol,3000cc,Automatic,Not Certified,Customer,50000
Hyundai Santro  2007 Club,PKR 8.9 lacs,890000,Karachi,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Nissan Moco  2014 S,PKR 20.9 lacs,2089999,Lahore,2014,"89,000km",Petrol,660cc,Automatic,Not Certified,Customer,89000
Suzuki Mehran  1998 ,PKR 6 lacs,600000,Wahcantt,1998,123km,Petrol,800cc,Manual,Not Certified,Customer,123
DFSK Glory 580  2022 Pro,PKR 50.5 lacs,5050000,Karachi,2022,"14,100km",Petrol,1500cc,Automatic,Not Certified,Customer,14100
KIA Sportage  2024 AWD,PKR 88.5 lacs,8850000,Bahawalpur,2024,"11,000km",Petrol,2000cc,Automatic,Not Certified,Customer,11000
Suzuki Cultus  2004 VXR,PKR 8.2 lacs,819999,Islamabad,2004,"120,500km",Petrol,1000cc,Manual,Not Certified,Customer,120500
Suzuki Alto  2022 VXR,PKR 24.8 lacs,2480000,Pattoki,2022,"35,000km",Petrol,660cc,Manual,Not Certified,Customer,35000
Suzuki Alto  2002 VX,PKR 6 lacs,600000,Karachi,2002,"216,000km",Petrol,1000cc,Manual,Not Certified,Customer,216000
Honda City  2006 i-DSI Vario,PKR 17.6 lacs,1760000,Karachi,2006,"103,500km",Petrol,1300cc,Automatic,Not Certified,Customer,103500
Daihatsu Mira  2020 L,PKR 33.75 lacs,3375000,Karachi,2020,"30,000km",Petrol,660cc,Automatic,Not Certified,Customer,30000
Toyota Sienta  2019 G,PKR 63.5 lacs,6350000,Karachi,2019,"210,000km",Petrol,1500cc,Automatic,Not Certified,Customer,210000
Honda Civic  2015 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 40 lacs,4000000,Peshawar,2015,"90,000km",Petrol,1800cc,Automatic,Not Certified,Customer,90000
Suzuki Alto  2017 works edition,PKR 27.5 lacs,2750000,Rawalpindi,2017,"103,000km",Petrol,658cc,Manual,Not Certified,Customer,103000
DFSK Glory 580  2022 Pro,PKR 55.5 lacs,5550000,Lahore,2022,"11,000km",Petrol,1500cc,Automatic,Not Certified,Customer,11000
Toyota Corolla  2021 Altis 1.6 X CVT-i,PKR 50.5 lacs,5050000,Karachi,2021,"42,000km",Petrol,1600cc,Automatic,Not Certified,Customer,42000
Toyota Prius  2010 ,PKR 33 lacs,3300000,Mardan,2010,"98,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,98000
Toyota Yaris  2021 ATIV X CVT 1.5,PKR 47.9 lacs,4790000,Lahore,2021,"46,000km",Petrol,1500cc,Automatic,Not Certified,Customer,46000
Suzuki Alto  2021 ,PKR 34 lacs,3400000,Wazirabad,2021,"8,000km",Petrol,660cc,Automatic,Not Certified,Customer,8000
Honda Vezel  2014 Hybrid Z,PKR 49.5 lacs,4950000,Hayatabad,2014,"149,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,149000
Suzuki Cultus  2018 ,PKR 19.95 lacs,1995000,Okara,2018,"200,000km",Petrol,1000cc,Manual,Not Certified,Customer,200000
Suzuki Cultus  2014 Limited Edition,PKR 15.3 lacs,1530000,Lahore,2014,3km,Petrol,1000cc,Manual,Not Certified,Customer,3
Suzuki Mehran  2018 VXR Euro II,PKR 16.9 lacs,1689999,Rawalpindi,2018,"75,000km",Petrol,800cc,Manual,Not Certified,Customer,75000
Suzuki Cultus  2007 VXR,PKR 9 lacs,900000,Islamabad,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Alto  2017 L,PKR 26.8 lacs,2680000,Peshawar,2017,"119,000km",Petrol,660cc,Automatic,Not Certified,Customer,119000
Daihatsu Move  2015 X Turbo,PKR 25.8 lacs,2580000,Lahore,2015,"56,000km",Petrol,660cc,Automatic,Not Certified,Customer,56000
Toyota Vitz  2008 F 1.0,PKR 21.55 lacs,2155000,Lahore,2008,"76,000km",Petrol,1000cc,Automatic,Not Certified,Customer,76000
Toyota Prius  2012 S 1.8,PKR 38.6 lacs,3860000,Karachi,2012,"92,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,92000
Suzuki Cultus  2007 VXR,PKR 9 lacs,900000,Peshawar,2007,"153,565km",Petrol,1000cc,Manual,Not Certified,Customer,153565
Toyota Yaris  2023 ATIV CVT 1.3,PKR 48.75 lacs,4875000,Islamabad,2023,"2,900km",Petrol,1300cc,Automatic,Not Certified,Customer,2900
Suzuki Wagon R  2019 VXL,PKR 22.85 lacs,2285000,Karachi,2019,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Mitsubishi Pajero Mini  1997 XR,PKR 12 lacs,1200000,Karachi,1997,"1,000km",Petrol,660cc,Automatic,Not Certified,Customer,1000
Nissan Juke  2012 15RX,PKR 28.5 lacs,2850000,Karachi,2012,"131,000km",Petrol,1500cc,Automatic,Not Certified,Customer,131000
Honda City  2011 1.3 i-VTEC,PKR 22.95 lacs,2295000,Lahore,2011,"198,567km",Petrol,1300cc,Manual,Not Certified,Customer,198567
Honda City  2008 i-DSI,PKR 20.5 lacs,2050000,Gujrat,2008,"160,000km",Petrol,1300cc,Manual,Not Certified,Customer,160000
Suzuki Mehran  2015 VXR Euro II,PKR 11 lacs,1100000,Faisalabad,2015,"30,000km",Petrol,796cc,Manual,Not Certified,Customer,30000
KIA Sportage  2020 AWD,PKR 65 lacs,6500000,Karachi,2020,"86,000km",Petrol,2000cc,Automatic,Not Certified,Customer,86000
Toyota Raize  2020 Z,PKR 61 lacs,6100000,Karachi,2020,"18,000km",Petrol,1000cc,Automatic,Not Certified,Customer,18000
Honda City  2016 1.3 i-VTEC,PKR 30.8 lacs,3080000,ShorkotCantt,2016,"88,500km",Petrol,1300cc,Manual,Not Certified,Customer,88500
Toyota Voxy  2015 ,PKR 60.75 lacs,6075000,Gujranwala,2015,"161,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,161000
KIA Stonic  2023 ,PKR 47 lacs,4700000,Karachi,2023,"16,500km",Petrol,1400cc,Automatic,Not Certified,Customer,16500
Honda Vezel  2015 ,PKR 45 lacs,4500000,Lahore,2015,"250,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,250000
Suzuki Mehran  2013 VXR Euro II,PKR 13 lacs,1300000,Rawalpindi,2013,"36,000km",Petrol,800cc,Manual,Not Certified,Customer,36000
Honda Civic Reborn 2012 VTi 1.8 i-VTEC,PKR 26 lacs,2600000,Peshawar,2012,"80,000km",Petrol,1800cc,Manual,Not Certified,Customer,80000
Toyota Passo  2010 Plus Hana C,PKR 21.25 lacs,2125000,Karachi,2010,"120,000km",Petrol,1000cc,Automatic,Not Certified,Customer,120000
Honda Civic  2001 VTi Oriel 1.6,PKR 14.4 lacs,1440000,GujarKhan,2001,1km,Petrol,1600cc,Manual,Not Certified,Customer,1
Toyota Prius Alpha  2019 S,PKR 95 lacs,9500000,Karachi,2019,"92,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,92000
Toyota Passo  2021 X S ,PKR 39.65 lacs,3965000,Karachi,2021,"42,000km",Petrol,1000cc,Automatic,Not Certified,Customer,42000
Toyota Corolla  2019 Altis Automatic 1.6,PKR 49.75 lacs,4975000,Peshawar,2019,"69,000km",Petrol,1600cc,Automatic,Not Certified,Customer,69000
Daihatsu Rocky  2020 ,PKR 59.8 lacs,5980000,Karachi,2020,"23,000km",Petrol,1000cc,Automatic,Not Certified,Customer,23000
Hyundai Tucson  2021 AWD A/T Ultimate,PKR 71.9 lacs,7190000,Lahore,2021,"39,000km",Petrol,2000cc,Automatic,Not Certified,Customer,39000
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 34.5 lacs,3450000,Chakwal,2014,"111,000km",Petrol,1300cc,Manual,Not Certified,Customer,111000
Changan Oshan X7  2024 FutureSense,PKR 88 lacs,8800000,Karachi,2024,"3,000km",Petrol,1500cc,Automatic,Not Certified,Customer,3000
Suzuki Mehran  2018 VXR Euro II,PKR 15.45 lacs,1545000,Khushab,2018,"43,000km",Petrol,800cc,Manual,Not Certified,Customer,43000
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.75 lacs,3475000,Jauharabad,2015,"80,200km",Petrol,1300cc,Manual,Not Certified,Customer,80200
Mitsubishi Pajero  1985 Exceed 2.5D,PKR 14 lacs,1400000,Rawalpindi,1985,"147,000km",Diesel,2500cc,Manual,Not Certified,Customer,147000
Mercedes Benz C Class  2010 C180,PKR 49 lacs,4900000,Gujrat,2010,"107,000km",Petrol,1800cc,Automatic,Not Certified,Customer,107000
Suzuki Mehran  2007 VX,PKR 5.85 lacs,585000,Karachi,2007,"854,217km",Petrol,800cc,Manual,Not Certified,Customer,854217
Toyota Passo  2014 Plus Hana C,PKR 32.1 lacs,3210000,Islamabad,2014,"91,500km",Petrol,1000cc,Automatic,Not Certified,Customer,91500
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 55 lacs,5500000,Multan,2020,"75,000km",Petrol,1800cc,Automatic,Not Certified,Customer,75000
Toyota Hiace  2009 Standard 2.7,PKR 35.5 lacs,3550000,Chaksawari,2009,"231,802km",Petrol,2000cc,Manual,Not Certified,Customer,231802
Honda City  2013 Aspire Prosmatec 1.5 i-VTEC,PKR 31.9 lacs,3190000,Lahore,2013,"97,000km",Petrol,1500cc,Automatic,Not Certified,Customer,97000
Suzuki Alto  2023 VXR,PKR 26.95 lacs,2695000,Rawalpindi,2023,"33,000km",Petrol,660cc,Manual,Not Certified,Customer,33000
DFSK Glory 580  2022 Pro,PKR 58 lacs,5800000,Islamabad,2022,"4,000km",Petrol,1500cc,Automatic,Not Certified,Customer,4000
Toyota Corolla  2011 XLi VVTi,PKR 28 lacs,2800000,Sialkot,2011,"120,000km",Petrol,1300cc,Manual,Not Certified,Customer,120000
Toyota Corolla  2011 XLi VVTi,PKR 20.5 lacs,2050000,KhairpurMir,2011,"90,000km",Petrol,1300cc,Manual,Not Certified,Customer,90000
Suzuki Cultus  2003 VX (CNG),PKR 7.3 lacs,730000,Karachi,2003,"130,000km",Petrol,1000cc,Manual,Not Certified,Customer,130000
Suzuki Bolan  2015 VX Euro II,PKR 8 lacs,800000,Sargodha,2015,"29,597km",Petrol,800cc,Manual,Not Certified,Customer,29597
Toyota Prius Alpha  2015 S Touring Selection GR Sport,PKR 53 lacs,5300000,Faisalabad,2015,"385,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,385000
Suzuki Cultus  2021 VXL,PKR 30 lacs,3000000,Sukkur,2021,"40,000km",Petrol,1000cc,Manual,Not Certified,Customer,40000
Toyota Corolla  2010 2.0D Saloon SR,PKR 30 lacs,3000000,Abbottabad,2010,"197,000km",Diesel,2000cc,Manual,Not Certified,Customer,197000
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 38.5 lacs,3850000,Jauharabad,2016,"85,500km",Petrol,1300cc,Manual,Not Certified,Customer,85500
Suzuki Mehran  2010 VX,PKR 9.5 lacs,950000,Islamabad,2010,"20,000km",Petrol,800cc,Manual,Not Certified,Customer,20000
Toyota Corolla  2013 Altis Cruisetronic 1.6,PKR 32.7 lacs,3270000,Gujrat,2013,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Nissan Dayz  2020 Highway Star G,PKR 36.75 lacs,3675000,Lahore,2020,"19,000km",Hybrid,660cc,Automatic,Not Certified,Customer,19000
Honda City 6th Generation 2022 1.2L M/T,PKR 36 lacs,3600000,Lahore,2022,"52,000km",Petrol,1200cc,Manual,Not Certified,Customer,52000
Suzuki Hustler  2022 A,PKR 36.45 lacs,3645000,Lahore,2022,"13,000km",Petrol,660cc,Automatic,Not Certified,Customer,13000
Toyota Aqua  2018 S,PKR 57.75 lacs,5775000,Lahore,2018,"111,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,111000
Honda N One  2013 Premium Tourer,PKR 28.75 lacs,2875000,Lahore,2013,"66,000km",Petrol,660cc,Automatic,Not Certified,Customer,66000
Suzuki Alto  2010 VXR,PKR 12.7 lacs,1270000,Phalia,2010,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Honda Vezel  2017 Hybrid RS Honda Sensing ,PKR 64.5 lacs,6450000,Lahore,2017,"75,000km",Petrol,1500cc,Automatic,Not Certified,Customer,75000
Honda Civic  2005 EXi Prosmatec,PKR 17.5 lacs,1750000,Rawalpindi,2005,"205,000km",Petrol,1500cc,Automatic,Not Certified,Customer,205000
Toyota Passo  2007 G 1.0,PKR 16.5 lacs,1650000,Karachi,2007,"89,000km",Petrol,1000cc,Automatic,Not Certified,Customer,89000
Toyota Yaris  2021 ATIV CVT 1.3,PKR 41 lacs,4100000,Lahore,2021,"53,500km",Petrol,1300cc,Automatic,Not Certified,Customer,53500
Suzuki Swift  2015 DLX 1.3,PKR 20 lacs,2000000,Karachi,2015,"121,000km",Petrol,1300cc,Manual,Not Certified,Customer,121000
Suzuki Alto  2021 VXR,PKR 26 lacs,2600000,MirpurAK,2021,"18,000km",Petrol,660cc,Manual,Not Certified,Customer,18000
Suzuki Mehran  2018 VXR Euro II,PKR 12.85 lacs,1285000,Kamoke,2018,"40,000km",Petrol,800cc,Manual,Not Certified,Customer,40000
Suzuki Mehran  2017 VXR Euro II,PKR 13 lacs,1300000,Quetta,2017,"88,000km",Petrol,796cc,Manual,Not Certified,Customer,88000
Toyota Corolla  2020 Altis Automatic 1.6,PKR 54 lacs,5400000,AhmedPurEast,2020,"49,000km",Petrol,1600cc,Automatic,Not Certified,Customer,49000
Toyota Prius  2012 S 1.8,PKR 44 lacs,4400000,Lahore,2012,"165,230km",Hybrid,1800cc,Automatic,Not Certified,Customer,165230
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 38.5 lacs,3850000,Islamabad,2015,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Honda City  2018 1.3 i-VTEC Prosmatec,PKR 39.5 lacs,3950000,Jaranwala,2018,"63,000km",Petrol,1300cc,Automatic,Not Certified,Customer,63000
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi,PKR 31 lacs,3100000,Sheikhupura,2013,"125,000km",Petrol,1300cc,Manual,Not Certified,Customer,125000
Toyota Prado  1992 ,PKR 32 lacs,3200000,Mansehra,1992,"130,000km",Diesel,3000cc,Automatic,Not Certified,Customer,130000
Toyota Corolla  2009 XLi VVTi,PKR 20.5 lacs,2050000,Peshawar,2009,"90,000km",Petrol,1300cc,Manual,Not Certified,Customer,90000
Honda Civic Reborn 2011 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 25 lacs,2500000,Karachi,2011,"101,000km",Petrol,1800cc,Automatic,Not Certified,Customer,101000
Lexus CT200h  2011 Version L,PKR 50 lacs,5000000,Lahore,2011,"175,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,175000
Suzuki Swift  2014 RS 1.2,PKR 17.9 lacs,1789999,Islamabad,2014,"130,000km",Petrol,1200cc,Automatic,Not Certified,Customer,130000
DFSK Glory 580  2021 Pro,PKR 54.5 lacs,5450000,Islamabad,2021,"36,000km",Petrol,1500cc,Automatic,Not Certified,Customer,36000
Toyota Corolla 9th (E120) Generation 2004 2.0D Saloon,PKR 21.5 lacs,2150000,Chaksawari,2004,"151,000km",Diesel,2000cc,Manual,Not Certified,Customer,151000
Suzuki Alto  2020 L limited 40th anniversary edition,PKR 30 lacs,3000000,Peshawar,2020,"36,000km",Petrol,658cc,Automatic,Not Certified,Customer,36000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 49.5 lacs,4950000,Peshawar,2017,"64,000km",Petrol,1800cc,Automatic,Not Certified,Customer,64000
Honda City  2022 1.5L CVT,PKR 57.5 lacs,5750000,Lahore,2022,"12,000km",Petrol,1500cc,Automatic,Not Certified,Customer,12000
Toyota Corolla  2019 XLi Automatic,PKR 36.5 lacs,3650000,Faisalabad,2019,"89,000km",Petrol,1300cc,Automatic,Not Certified,Customer,89000
BMW 5 Series  2005 530i,PKR 50 lacs,5000000,Faisalabad,2005,"175,000km",Petrol,3000cc,Automatic,Not Certified,Customer,175000
Toyota Corolla  2015 XLi VVTi,PKR 32 lacs,3200000,Abbottabad,2015,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Toyota Corolla 9th (E120) Generation 2006 Altis 1.8,PKR 17 lacs,1700000,Lahore,2006,"180,000km",Petrol,1800cc,Manual,Not Certified,Customer,180000
Toyota Vitz  2018 Jewela Smart Stop Package 1.0,PKR 48 lacs,4800000,Abbottabad,2018,"58,000km",Petrol,1000cc,Automatic,Not Certified,Customer,58000
Suzuki Khyber  1994 GA,PKR 6 lacs,600000,Wahcantt,1994,"800,000km",Petrol,1000cc,Manual,Not Certified,Customer,800000
Toyota Surf  1998 SSR-X 3.4,PKR 35 lacs,3500000,Nowsheracantt,1998,258km,Petrol,3400cc,Automatic,Not Certified,Customer,258
