Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Toyota Yaris  2024 ATIV X CVT 1.5 Black Interior,PKR 65.7 lacs,6570000,Karachi,2024,"1,300km",Petrol,1500cc,Automatic,Not Certified,Customer,1300
Honda Civic  2004 VTi 1.6,PKR 16.7 lacs,1670000,Rawalpindi,2004,"140,000km",Petrol,1300cc,Manual,Not Certified,Customer,140000
Suzuki Liana  2006 ,PKR 11 lacs,1100000,Sargodha,2006,"228,070km",Petrol,1300cc,Manual,Not Certified,Customer,228070
Prince Pearl  2021 MT,PKR 12.2 lacs,1220000,Sargodha,2021,"12,000km",Petrol,800cc,Manual,Not Certified,Customer,12000
Honda Civic  2012 VTi 1.8 i-VTEC,PKR 30.5 lacs,3050000,Sialkot,2012,"190,000km",Petrol,1800cc,Manual,Not Certified,Customer,190000
Suzuki Bolan  2012 VX (CNG),PKR 8 lacs,800000,Peshawar,2012,"125,000km",Petrol,800cc,Manual,Not Certified,Customer,125000
Honda Civic Reborn 2009 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 25.9 lacs,2590000,Lahore,2009,"92,000km",Petrol,1800cc,Automatic,Not Certified,Customer,92000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec,PKR 39.25 lacs,3925000,Lahore,2018,"39,500km",Petrol,1300cc,Automatic,Not Certified,Customer,39500
Daewoo Racer  1993 ,PKR 6.5 lacs,650000,Islamabad,1993,"200,000km",Petrol,1500cc,Manual,Not Certified,Customer,200000
Toyota Corolla  2014 Altis CVT-i 1.8,PKR 40.5 lacs,4050000,Peshawar,2014,"160,121km",Petrol,1800cc,Automatic,Not Certified,Customer,160121
Toyota Corolla  1997 ,PKR 16.5 lacs,1650000,Batkhela,1997,"150,000km",LPG,1500cc,Automatic,Not Certified,Customer,150000
Toyota Corolla  2010 XLi VVTi,PKR 23.65 lacs,2365000,Hafizabad,2010,"156,500km",Petrol,1300cc,Manual,Not Certified,Customer,156500
KIA Sportage  2020 Alpha,PKR 59 lacs,5900000,Lahore,2020,"68,000km",Petrol,2000cc,Automatic,Not Certified,Customer,68000
Honda Accord  2005 CL9,PKR 25.5 lacs,2550000,Gujranwala,2005,"180,000km",Petrol,2400cc,Automatic,Not Certified,Customer,180000
Daihatsu Mira  2008 ES,PKR 14.5 lacs,1450000,Lahore,2008,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Honda Accord  2005 CL8,PKR 24 lacs,2400000,Gujranwala,2005,"100,000km",Petrol,2000cc,Automatic,Not Certified,Customer,100000
Suzuki Mehran  2018 VXR Euro II,PKR 12.65 lacs,1265000,Faisalabad,2018,1km,Petrol,796cc,Manual,Not Certified,Customer,1
BMW 5 Series  2021 530e,PKR 4.5 crore,45000000,Karachi,2021,"2,600km",Petrol,2000cc,Automatic,Not Certified,Customer,2600
Suzuki Alto  2020 VXR,PKR 22.7 lacs,2270000,Lahore,2020,"95,000km",Petrol,660cc,Manual,Not Certified,Customer,95000
Suzuki Wagon R  2014 VX,PKR 15.45 lacs,1545000,Karachi,2014,"155,000km",Petrol,1000cc,Manual,Not Certified,Customer,155000
Toyota Corolla  1994 LX Limited 1.5,PKR 22 lacs,2200000,Abbottabad,1994,"150,000km",Petrol,1500cc,Automatic,Not Certified,Customer,150000
Toyota Corolla  2015 XLi VVTi,PKR 35.85 lacs,3585000,Rawalpindi,2015,"206,000km",Petrol,1300cc,Manual,Not Certified,Customer,206000
Toyota Corolla  2015 Altis Grande CVT-i 1.8,PKR 39 lacs,3900000,Karachi,2015,"150,000km",Petrol,1800cc,Automatic,Not Certified,Customer,150000
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 35 lacs,3500000,Lahore,2015,"180,000km",Petrol,1800cc,Automatic,Not Certified,Customer,180000
Toyota Corolla  2013 XLi VVTi,PKR 24.5 lacs,2450000,Faisalabad,2013,"186,000km",Petrol,1300cc,Manual,Not Certified,Customer,186000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 49 lacs,4900000,Gujranwala,2017,"87,000km",Petrol,1800cc,Automatic,Not Certified,Customer,87000
Honda City 5th (GM2) Generation 2011 i-VTEC,PKR 23.5 lacs,2350000,Lahore,2011,"130,000km",Petrol,1300cc,Manual,Not Certified,Customer,130000
Suzuki Alto  2020 VXL AGS,PKR 25.75 lacs,2575000,Rawalpindi,2020,"42,000km",Petrol,660cc,Automatic,Not Certified,Customer,42000
Toyota Passo  2020 X S ,PKR 44.25 lacs,4425000,Islamabad,2020,"71,821km",Petrol,1000cc,Automatic,Not Certified,Customer,71821
Suzuki Mehran  2013 VX Euro II,PKR 10 lacs,1000000,MuzaffarGargh,2013,"15,000km",Petrol,800cc,Manual,Not Certified,Customer,15000
Toyota Raize  2020 XS,PKR 51 lacs,5100000,Lahore,2020,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  2014 Altis Grande CVT-i 1.8,PKR 47 lacs,4700000,Peshawar,2014,"68,000km",Petrol,1800cc,Automatic,Not Certified,Customer,68000
KIA Picanto  2022 1.0 MT,PKR 27 lacs,2700000,RahimYarKhan,2022,"36,502km",Petrol,1000cc,Manual,Not Certified,Customer,36502
Honda City  2006 i-DSI,PKR 18.5 lacs,1850000,Murree,2006,"167,000km",Petrol,1300cc,Manual,Not Certified,Customer,167000
Toyota Corolla Axio  2007 X 1.5,PKR 32 lacs,3200000,Peshawar,2007,"150,000km",Petrol,1500cc,Automatic,Not Certified,Customer,150000
Toyota Vitz  2004 F 1.3,PKR 21 lacs,2100000,Peshawar,2004,"250,000km",Petrol,1300cc,Automatic,Not Certified,Customer,250000
Nissan Note  2019 e-Power X V Selection,PKR 48.5 lacs,4850000,Peshawar,2019,"121,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,121000
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 37 lacs,3700000,Lahore,2014,"35,252km",Petrol,1300cc,Manual,Not Certified,Customer,35252
Hyundai Santro  2006 Club,PKR 9.7 lacs,969999,Faisalabad,2006,123km,Petrol,1000cc,Manual,Not Certified,Customer,123
Honda Fit  2015 1.5 Hybrid RS,PKR 31.5 lacs,3150000,Rawalpindi,2015,"195,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,195000
Honda City  2003 EXi,PKR 14 lacs,1400000,Islamabad,2003,"250,000km",Petrol,1300cc,Manual,Not Certified,Customer,250000
FAW X-PV  2017 Dual AC,PKR 10.5 lacs,1050000,RahimYarKhan,2017,"62,000km",Petrol,1000cc,Manual,Not Certified,Customer,62000
Honda City 6th Generation 2021 1.2L M/T,PKR 42.5 lacs,4250000,Rawalpindi,2021,"47,000km",Petrol,1200cc,Manual,Not Certified,Customer,47000
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior,PKR 61 lacs,6100000,Wahcantt,2021,"50,000km",Petrol,1800cc,Automatic,Not Certified,Customer,50000
Toyota Land Cruiser 6th (J100) Generation 2001 VX Limited 4.2D,PKR 80 lacs,8000000,Wahcantt,2001,"180,000km",Diesel,4200cc,Automatic,Not Certified,Customer,180000
Toyota Hilux  2021 Revo V Automatic 2.8,PKR 1.11 crore,11100000,Nawabshah,2021,"70,000km",Diesel,2800cc,Automatic,Not Certified,Customer,70000
Nissan Sunny  1983 ,PKR 2.1 lacs,210000,Karachi,1983,1km,LPG,1300cc,Manual,Not Certified,Customer,1
Suzuki Cultus  2008 VXRi,PKR 10.5 lacs,1050000,Islamabad,2008,"72,000km",Petrol,1000cc,Manual,Not Certified,Customer,72000
Toyota Yaris  2022 GLI CVT 1.3,PKR 42.5 lacs,4250000,Karachi,2022,"15,800km",Petrol,1300cc,Automatic,Not Certified,Customer,15800
Audi A4  2016 1.4 TFSI ,PKR 99 lacs,9900000,Islamabad,2016,"118,968km",Petrol,1400cc,Automatic,Not Certified,Customer,118968
Toyota Corolla  2019 Altis Grande CVT-i 1.8,PKR 58 lacs,5800000,Bhakkar,2019,"86,000km",Petrol,1800cc,Automatic,Not Certified,Customer,86000
Suzuki Baleno  2004 JXR,PKR 9 lacs,900000,Lahore,2004,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Toyota Prado  2019 TX L Package 2.7,PKR 2.85 crore,28500000,Lahore,2019,"84,000km",Petrol,2700cc,Automatic,Not Certified,Customer,84000
Suzuki Khyber  1991 GA,PKR 3.7 lacs,370000,Taxila,1991,"199,000km",Petrol,1000cc,Manual,Not Certified,Customer,199000
Toyota Passo  2018 X L Package S ,PKR 34.5 lacs,3450000,Rawalpindi,2018,"91,000km",Petrol,1000cc,Automatic,Not Certified,Customer,91000
Toyota Aygo  2015 Standard,PKR 26.9 lacs,2690000,Islamabad,2015,"115,000km",Petrol,1000cc,Manual,Not Certified,Customer,115000
Suzuki FX  1985 ,PKR 2 lacs,200000,Rawalpindi,1985,"300,000km",Petrol,800cc,Manual,Not Certified,Customer,300000
Proton Saga  2022 1.3L Ace A/T,PKR 27 lacs,2700000,Arifwala,2022,"40,600km",Petrol,1300cc,Automatic,Not Certified,Customer,40600
Daihatsu Cuore  2007 CL Eco,PKR 8.5 lacs,850000,Karachi,2007,12km,Petrol,800cc,Manual,Not Certified,Customer,12
Suzuki Bolan  2019 ,PKR 17.25 lacs,1725000,MirpurAK,2019,"38,000km",Petrol,800cc,Manual,Not Certified,Customer,38000
Honda Civic EK 1998 EXi,PKR 11 lacs,1100000,Islamabad,1998,"100,000km",Petrol,1500cc,Manual,Not Certified,Customer,100000
Toyota Prius  2024 1.8 U Hybrid,PKR 1.45 crore,14500000,Lahore,2024,"2,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,2000
Toyota Hilux  2006 D-4D Automatic,PKR 46.5 lacs,4650000,Wahcantt,2006,"188,200km",Diesel,3000cc,Automatic,Not Certified,Customer,188200
KIA Picanto  2023 1.0 AT,PKR 37 lacs,3700000,Lahore,2023,"13,000km",Petrol,1000cc,Automatic,Not Certified,Customer,13000
Honda Civic  2003 ,PKR 21 lacs,2100000,Mardan,2003,"115,000km",Petrol,1700cc,Automatic,Not Certified,Customer,115000
Suzuki Cultus  2006 VXR,PKR 9.6 lacs,960000,Hazro,2006,"280,000km",Petrol,1000cc,Manual,Not Certified,Customer,280000
Toyota Vitz  2007 B S Edition 1.0,PKR 22 lacs,2200000,Islamabad,2007,"115,555km",Petrol,1000cc,Automatic,Not Certified,Customer,115555
Honda City  2004 ,PKR 18.1 lacs,1810000,Rawalpindi,2004,"197,000km",Petrol,1300cc,Manual,Not Certified,Customer,197000
Toyota Land Cruiser  2015 ZX,PKR 3.45 crore,34500000,Islamabad,2015,"65,561km",Petrol,4600cc,Automatic,Not Certified,Customer,65561
Toyota Prado  2007 TZ 4.0,PKR 1.1 crore,11000000,Islamabad,2007,"76,668km",Petrol,4000cc,Automatic,Not Certified,Customer,76668
Toyota Prado  2006 TX Limited 3.0D,PKR 1.05 crore,10500000,Islamabad,2006,"106,756km",Diesel,3000cc,Automatic,Not Certified,Customer,106756
Toyota Rush  2007 G A/T,PKR 27 lacs,2700000,Swabi,2007,"150,000km",Petrol,1500cc,Automatic,Not Certified,Customer,150000
Toyota Hilux  2020 Revo V Automatic 2.8,PKR 1.16 crore,11600000,Islamabad,2020,"97,000km",Diesel,2800cc,Automatic,Not Certified,Customer,97000
Haval H6  2024 HEV,PKR 1.26 crore,12600000,Islamabad,2024,"9,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,9000
Suzuki Potohar  1984 ,PKR 13 lacs,1300000,Multan,1984,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Mercedes Benz C Class  2017 C180,PKR 1.75 crore,17500000,Islamabad,2017,"18,633km",Petrol,1600cc,Automatic,Not Certified,Customer,18633
Toyota Prado  2017 TX L Package 2.7,PKR 2.8 crore,28000000,Islamabad,2017,"43,483km",Petrol,2700cc,Automatic,Not Certified,Customer,43483
Toyota Prado  2017 TX 2.7,PKR 2.45 crore,24500000,Islamabad,2017,"50,733km",Petrol,2700cc,Automatic,Not Certified,Customer,50733
Suzuki Alto  2007 VXR (CNG),PKR 7.45 lacs,745000,Chakwal,2007,"48,000km",Petrol,1000cc,Manual,Not Certified,Customer,48000
Honda BR-V  2017 i-VTEC,PKR 37.5 lacs,3750000,Karachi,2017,"45,300km",Petrol,1500cc,Automatic,Not Certified,Customer,45300
Suzuki Wagon R  2020 Stingray Hybrid X,PKR 41 lacs,4100000,Islamabad,2020,"73,299km",Hybrid,660cc,Automatic,Not Certified,Customer,73299
Mercedes Benz C Class  2017 C180 AMG,PKR 1.65 crore,16500000,Islamabad,2017,"84,807km",Petrol,1600cc,Automatic,Not Certified,Customer,84807
Toyota Passo  2022 X,PKR 36.5 lacs,3650000,Islamabad,2022,"13,500km",Petrol,1000cc,Automatic,Not Certified,Customer,13500
Toyota Prado  2012 TZ G 4.0,PKR 1.85 crore,18500000,Islamabad,2012,"263,321km",Petrol,4000cc,Automatic,Not Certified,Customer,263321
Honda City  2006 i-DSI Vario,PKR 17.2 lacs,1720000,Karachi,2006,"210,000km",Petrol,1300cc,Automatic,Not Certified,Customer,210000
BAIC BJ40  2022 Exclusive,PKR 93 lacs,9300000,Islamabad,2022,"17,000km",Petrol,2000cc,Automatic,Not Certified,Customer,17000
Suzuki Wagon R  2017 VXL,PKR 23.5 lacs,2350000,Lahore,2017,"98,150km",Petrol,1000cc,Manual,Not Certified,Customer,98150
Suzuki Alto  2022 VXR,PKR 24.3 lacs,2430000,Sargodha,2022,"20,036km",Petrol,660cc,Manual,Not Certified,Customer,20036
Toyota Corolla 9th (E120) Generation 2006 ,PKR 15 lacs,1500000,Chiniot,2006,"200,000km",Diesel,2000cc,Manual,Not Certified,Customer,200000
Prince Pearl  2023 MT,PKR 14.75 lacs,1475000,Karachi,2023,"8,000km",Petrol,800cc,Manual,Not Certified,Customer,8000
Suzuki Alto  2012 VX,PKR 8.5 lacs,850000,Mansehra,2012,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Mercedes Benz C Class  2019 C180 Exclusive,PKR 1.82 crore,18200000,Karachi,2019,"20,000km",Petrol,1600cc,Automatic,Not Certified,Customer,20000
Toyota Corolla  2015 Altis Automatic 1.6,PKR 38.75 lacs,3875000,Sargodha,2015,"124,000km",Petrol,1600cc,Automatic,Not Certified,Customer,124000
Toyota Premio  2007 X 1.8,PKR 28.49 lacs,2849000,Rawalpindi,2007,"185,000km",Petrol,1800cc,Automatic,Not Certified,Customer,185000
Honda City  2013 Aspire 1.5 i-VTEC,PKR 27 lacs,2700000,Multan,2013,"177,000km",Petrol,1500cc,Manual,Not Certified,Customer,177000
Suzuki Baleno  2000 ,PKR 9 lacs,900000,Sadiqabad,2000,"10,000km",Petrol,1300cc,Manual,Not Certified,Customer,10000
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34 lacs,3400000,JalalpurJattan,2016,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Toyota Land Cruiser 6th (J100) Generation 2003 VX 4.7,PKR 1.3 crore,13000000,Gujranwala,2003,"94,000km",Petrol,4700cc,Automatic,Not Certified,Customer,94000
Toyota Passo  2012 X G Package,PKR 21 lacs,2100000,Sukkur,2012,"163,500km",Petrol,1000cc,Automatic,Not Certified,Customer,163500
Nissan Sunny  2006 ,PKR 17.5 lacs,1750000,Swabi,2006,"360,000km",Petrol,1300cc,Manual,Not Certified,Customer,360000
Toyota Prius Alpha  2015 S Touring,PKR 60.5 lacs,6050000,Gujranwala,2015,"33,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,33000
Changan Oshan X7  2023 Comfort,PKR 80 lacs,8000000,Faisalabad,2023,"20,500km",Petrol,1500cc,Automatic,Not Certified,Customer,20500
Suzuki Alto  2001 ,PKR 6.7 lacs,670000,Peshawar,2001,"126,673km",Petrol,1000cc,Manual,Not Certified,Customer,126673
Changan Karvaan  2021 Plus,PKR 22 lacs,2200000,Karachi,2021,"52,000km",Petrol,1000cc,Manual,Not Certified,Customer,52000
Honda City 6th Generation 2022 1.2L CVT,PKR 44 lacs,4400000,Faisalabad,2022,"42,000km",Petrol,1200cc,Automatic,Not Certified,Customer,42000
Toyota Corolla 9th (E120) Generation 2004 2.0D Saloon,PKR 18 lacs,1800000,Sukkur,2004,"400,000km",Diesel,2000cc,Manual,Not Certified,Customer,400000
Toyota Corolla  2018 GLi 1.3 VVTi Special Edition,PKR 44.5 lacs,4450000,Chowkmunda,2018,"80,000km",Petrol,1300cc,Manual,Not Certified,Customer,80000
Toyota Yaris  2021 GLI MT 1.3,PKR 40 lacs,4000000,Islamabad,2021,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
Suzuki Cultus  2010 VXLi,PKR 14 lacs,1400000,Rawalpindi,2010,"125,000km",Petrol,1000cc,Manual,Not Certified,Customer,125000
Toyota Corolla  2010 XLi VVTi,PKR 24.5 lacs,2450000,Chakwal,2010,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Honda N Box  2021 ,PKR 39.5 lacs,3950000,Lahore,2021,"15,200km",Petrol,660cc,Automatic,Not Certified,Customer,15200
Toyota Corolla 9th (E120) Generation 2006 GLi 1.3,PKR 17 lacs,1700000,Ghotki,2006,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Toyota Passo  2015 ,PKR 27.5 lacs,2750000,Gujranwala,2015,"60,000km",Petrol,1000cc,Automatic,Not Certified,Customer,60000
Suzuki Khyber  1989 ,PKR 3.4 lacs,340000,Islamabad,1989,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Daihatsu Cuore  2007 CL Eco,PKR 10 lacs,1000000,MianWali,2007,"22,990km",Petrol,800cc,Manual,Not Certified,Customer,22990
Suzuki Mehran  2007 VXR,PKR 5.5 lacs,550000,Islamabad,2007,"100,000km",Petrol,800cc,Manual,Not Certified,Customer,100000
Toyota Corolla  1982 ,PKR 5.5 lacs,550000,Rawalpindi,1982,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
KIA Sportage  2021 FWD,PKR 69.7 lacs,6970000,Hyderabad,2021,"38,000km",Petrol,2000cc,Automatic,Not Certified,Customer,38000
Hyundai Tucson  2023 FWD A/T GLS Sport,PKR 79.5 lacs,7950000,Sialkot,2023,"17,000km",Petrol,2000cc,Automatic,Not Certified,Customer,17000
Hyundai Santro  2005 Exec,PKR 10 lacs,1000000,Kasur,2005,175km,Petrol,1000cc,Manual,Not Certified,Customer,175
Toyota Prius  2019 A,PKR 85 lacs,8500000,Rawalpindi,2019,"34,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,34000
Honda Civic  2021 1.5 RS Turbo,PKR 63.5 lacs,6350000,Lahore,2021,"75,000km",Petrol,1500cc,Automatic,Not Certified,Customer,75000
Hyundai Santro  2004 Club,PKR 7.8 lacs,780000,Sialkot,2004,"786,786km",Petrol,1000cc,Manual,Not Certified,Customer,786786
KIA Sportage  2021 AWD,PKR 74.5 lacs,7450000,Lahore,2021,"37,000km",Petrol,2000cc,Automatic,Not Certified,Customer,37000
Honda Vezel  2015 Hybrid Z Style Edition,PKR 51.5 lacs,5150000,Nowsheracantt,2015,"92,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,92000
Suzuki Mehran  2009 VX (CNG),PKR 7.8 lacs,780000,Faisalabad,2009,"103,000km",Petrol,800cc,Manual,Not Certified,Customer,103000
Suzuki Alto  2018 ,PKR 31.5 lacs,3150000,Karachi,2018,"63,000km",Petrol,660cc,Automatic,Not Certified,Customer,63000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 35 lacs,3500000,Sargodha,2018,"98,000km",Petrol,1300cc,Manual,Not Certified,Customer,98000
Suzuki Baleno  2005 JXR,PKR 11.5 lacs,1150000,Tarbela,2005,"100,000km",Petrol,1600cc,Automatic,Not Certified,Customer,100000
Mitsubishi Pajero  1990 ,PKR 12.95 lacs,1295000,Jauharabad,1990,"100,000km",Diesel,2400cc,Manual,Not Certified,Customer,100000
Toyota Vitz  2013 F 1.0,PKR 25.6 lacs,2560000,Gujranwala,2013,"103,000km",Petrol,1000cc,Automatic,Not Certified,Customer,103000
Daihatsu Tanto  2022 X Turbo,PKR 34 lacs,3400000,Sargodha,2022,123km,Petrol,660cc,Automatic,Not Certified,Customer,123
Toyota Passo  2021 X,PKR 43.5 lacs,4350000,Sargodha,2021,"42,000km",Petrol,1000cc,Automatic,Not Certified,Customer,42000
Suzuki Wagon R  2018 ,PKR 23.2 lacs,2320000,PindDadanKhan,2018,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Swift  2012 DX 1.3,PKR 17.75 lacs,1775000,Lahore,2012,"88,800km",Petrol,1300cc,Manual,Not Certified,Customer,88800
Suzuki Wagon R  2021 Hybrid FX,PKR 41.5 lacs,4150000,Sargodha,2021,123km,Hybrid,660cc,Automatic,Not Certified,Customer,123
Daihatsu Mira  2021 X,PKR 36.5 lacs,3650000,Sargodha,2021,123km,Petrol,660cc,Automatic,Not Certified,Customer,123
Suzuki Wagon R  2022 Smile Hybrid G,PKR 35.5 lacs,3550000,Sargodha,2022,"1,800km",Hybrid,660cc,Automatic,Not Certified,Customer,1800
Honda City 5th (GM2) Generation 2014 1.3 i-VTEC,PKR 30 lacs,3000000,Hafizabad,2014,"145,000km",Petrol,1300cc,Manual,Not Certified,Customer,145000
Honda City  2008 i-DSI,PKR 20.25 lacs,2025000,Bahawalpur,2008,"117,000km",Petrol,1300cc,Manual,Not Certified,Customer,117000
Toyota Corolla  2018 GLi Automatic 1.3 VVTi,PKR 47 lacs,4700000,Kahuta,2018,"81,000km",Petrol,1300cc,Automatic,Not Certified,Customer,81000
Daihatsu Move  2014 Custom X,PKR 22.9 lacs,2290000,Lahore,2014,"105,000km",Petrol,660cc,Automatic,Not Certified,Customer,105000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 66 lacs,6600000,Peshawar,2021,"38,000km",Petrol,1800cc,Automatic,Not Certified,Customer,38000
Toyota Corolla  2010 Altis 1.8,PKR 26.5 lacs,2650000,Sheikhupura,2010,"220,000km",Petrol,1800cc,Manual,Not Certified,Customer,220000
Toyota Corolla  1982 ,PKR 4.5 lacs,450000,Islamabad,1982,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Mercedes Benz C Class  2016 C180 AMG,PKR 1.45 crore,14500000,Islamabad,2016,"89,000km",Petrol,1600cc,Automatic,Not Certified,Customer,89000
Toyota Corolla  2011 XLi VVTi,PKR 22 lacs,2200000,Jaranwala,2011,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Hyundai Tucson  2021 AWD A/T Ultimate,PKR 72 lacs,7200000,Islamabad,2021,"73,000km",Petrol,2000cc,Automatic,Not Certified,Customer,73000
Toyota Corolla  2018 Altis Grande CVT-i 1.8,PKR 49.5 lacs,4950000,Islamabad,2018,"90,000km",Petrol,1800cc,Automatic,Not Certified,Customer,90000
Suzuki Cultus  2012 EURO II,PKR 13 lacs,1300000,Lahore,2012,"43,000km",Petrol,1000cc,Manual,Not Certified,Customer,43000
Nissan Sunny  2005 EX Saloon 1.3 (CNG),PKR 14.95 lacs,1495000,Islamabad,2005,"204,190km",Petrol,1300cc,Manual,Not Certified,Customer,204190
Suzuki Mehran  2019 VXR Euro II,PKR 14.95 lacs,1495000,Islamabad,2019,"44,000km",Petrol,796cc,Manual,Not Certified,Customer,44000
Toyota Sienta  2019 ,PKR 68 lacs,6800000,Hyderabad,2019,"88,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,88000
Honda Civic Reborn 2008 VTi Oriel 1.8 i-VTEC,PKR 18.5 lacs,1850000,Lahore,2008,"155,050km",Petrol,1800cc,Manual,Not Certified,Customer,155050
Suzuki Mehran  2013 VX Euro II,PKR 16 lacs,1600000,Islamabad,2013,"25,000km",Petrol,796cc,Manual,Not Certified,Customer,25000
Toyota Corolla  2018 Altis Automatic 1.6,PKR 42.5 lacs,4250000,Karachi,2018,"66,850km",Petrol,1600cc,Automatic,Not Certified,Customer,66850
Suzuki Wagon R  2021 VXL,PKR 27.2 lacs,2720000,Shorkot,2021,"48,000km",Petrol,1000cc,Manual,Not Certified,Customer,48000
Suzuki Mehran  2016 VX Euro II Limited Edition,PKR 13.5 lacs,1350000,Islamabad,2016,"37,000km",Petrol,796cc,Manual,Not Certified,Customer,37000
Mitsubishi Pajero Mini  1995 ,PKR 10.6 lacs,1060000,Islamabad,1995,"225,000km",Petrol,660cc,Manual,Not Certified,Customer,225000
Changan Oshan X7  2022 FutureSense,PKR 81.75 lacs,8175000,Islamabad,2022,"19,000km",Petrol,1500cc,Automatic,Not Certified,Customer,19000
Suzuki Wagon R  2019 Hybrid FX,PKR 32.5 lacs,3250000,Islamabad,2019,"73,864km",Hybrid,660cc,Automatic,Not Certified,Customer,73864
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC,PKR 32.5 lacs,3250000,Faisalabad,2015,"93,000km",Petrol,1300cc,Manual,Not Certified,Customer,93000
Toyota Corolla 9th (E120) Generation 2006 2.0D,PKR 23.5 lacs,2350000,KotliAk,2006,"234,556km",Diesel,2000cc,Manual,Not Certified,Customer,234556
Suzuki Ravi  2019 Euro II,PKR 16 lacs,1600000,Islamabad,2019,"44,000km",Petrol,800cc,Manual,Not Certified,Customer,44000
Toyota Surf  2002 SSR-G 2.7,PKR 46 lacs,4600000,Bahawalpur,2002,"95,000km",Petrol,2700cc,Automatic,Not Certified,Customer,95000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 59.75 lacs,5975000,Lahore,2020,"35,000km",Petrol,1800cc,Automatic,Not Certified,Customer,35000
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 60 lacs,6000000,Islamabad,2016,"100,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  2022 Altis X Automatic 1.6,PKR 54 lacs,5400000,Hyderabad,2022,"50,000km",Petrol,1598cc,Automatic,Not Certified,Customer,50000
Suzuki Alto  2009 VXR,PKR 8.6 lacs,860000,Karachi,2009,1km,Petrol,1000cc,Manual,Not Certified,Customer,1
Chevrolet Exclusive  2003 ,PKR 6.9 lacs,690000,Islamabad,2003,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Toyota Porte  2007 150I,PKR 20 lacs,2000000,Islamabad,2007,"92,700km",Petrol,1500cc,Automatic,Not Certified,Customer,92700
Mercedes Benz C Class  2012 C200,PKR 73.5 lacs,7350000,Lahore,2012,"99,000km",Petrol,1800cc,Automatic,Not Certified,Customer,99000
Suzuki Bolan  2015 Cargo Van Euro ll,PKR 11.7 lacs,1170000,Rawat,2015,"835,000km",Petrol,800cc,Manual,Not Certified,Customer,835000
Toyota Corolla  2003 2.0D Saloon,PKR 18.25 lacs,1825000,Islamabad,2003,"160,000km",Diesel,2000cc,Manual,Not Certified,Customer,160000
Suzuki Wagon R  2018 VXL,PKR 23.3 lacs,2330000,Lahore,2018,"84,000km",Petrol,1000cc,Manual,Not Certified,Customer,84000
Toyota Corolla  1999 SE Limited,PKR 11 lacs,1100000,Jaranwala,1999,"345,000km",Petrol,1500cc,Manual,Not Certified,Customer,345000
Honda HR-V  2023 VTi-S,PKR 75 lacs,7500000,Sukkur,2023,"9,500km",Petrol,1500cc,Automatic,Not Certified,Customer,9500
Honda N Box  2013 G,PKR 22.15 lacs,2215000,Lahore,2013,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Suzuki Wagon R  2013 FX Limited,PKR 22.5 lacs,2250000,Burewala,2013,"70,000km",Petrol,660cc,Automatic,Not Certified,Customer,70000
