Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 62 lacs,6200000,Karachi,2022,"14,000km",Petrol,1600cc,Automatic,Not Certified,Customer,14000
Toyota Corolla  2009 XLi VVTi,PKR 26 lacs,2600000,Mardan,2009,"165,000km",Petrol,1300cc,Manual,Not Certified,Customer,165000
Toyota Corolla  2009 XLi VVTi,PKR 24.5 lacs,2450000,Peshawar,2009,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Suzuki Alto  2013 E,PKR 23 lacs,2300000,Rawalpindi,2013,"100,413km",Petrol,660cc,Automatic,Not Certified,Customer,100413
FAW V2  2019 VCT-i,PKR 18.5 lacs,1850000,Chishtian,2019,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
KIA Sportage  2021 Alpha,PKR 60 lacs,6000000,Wazirabad,2021,"46,000km",Petrol,2000cc,Automatic,Not Certified,Customer,46000
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 67.5 lacs,6750000,Wahcantt,2022,"4,500km",Petrol,1598cc,Automatic,Not Certified,Customer,4500
Honda City  2011 1.3 i-VTEC Prosmatec,PKR 28.5 lacs,2850000,Peshawar,2011,"78,000km",Petrol,1300cc,Automatic,Not Certified,Customer,78000
Toyota Hilux  2024 Revo GR-S,PKR 1.67 crore,16700000,Lahore,2024,18km,Diesel,2800cc,Automatic,Not Certified,Customer,18
Toyota Corolla  2014 Altis Automatic 1.6,PKR 38 lacs,3800000,Islamabad,2014,"168,000km",Petrol,1600cc,Automatic,Not Certified,Customer,168000
Nissan Clipper  2019 ,PKR 26.25 lacs,2625000,QuaidAbad,2019,"154,456km",Petrol,660cc,Automatic,Not Certified,Customer,154456
Honda Vezel  2014 Hybrid Z,PKR 47 lacs,4700000,Islamabad,2014,"170,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,170000
Suzuki Mehran  2012 VX,PKR 6.8 lacs,680000,Rawalpindi,2012,"80,000km",Petrol,800cc,Manual,Not Certified,Customer,80000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 49 lacs,4900000,Karachi,2018,"43,000km",Petrol,1800cc,Automatic,Not Certified,Customer,43000
Honda Civic Eagle Eye 2005 EXi,PKR 16.5 lacs,1650000,Rawalpindi,2005,"246,000km",Petrol,1500cc,Manual,Not Certified,Customer,246000
Toyota Hiace  1993 ,PKR 14.5 lacs,1450000,Lahore,1993,"10,101km",LPG,2500cc,Manual,Not Certified,Customer,10101
Nissan Caravan  2012 ,PKR 39 lacs,3900000,Peshawar,2012,"54,000km",Petrol,2500cc,Automatic,Not Certified,Customer,54000
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior,PKR 65.5 lacs,6550000,Islamabad,2021,"38,500km",Petrol,1800cc,Automatic,Not Certified,Customer,38500
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 35.5 lacs,3550000,Bhalwal,2013,"150,000km",Petrol,1800cc,Automatic,Not Certified,Customer,150000
Suzuki Mehran  2013 VXR Euro II,PKR 10 lacs,1000000,Bhalwal,2013,"53,000km",Petrol,800cc,Manual,Not Certified,Customer,53000
Honda Accord  1998 ,PKR 9.05 lacs,905000,Islamabad,1998,"80,600km",Petrol,1600cc,Manual,Not Certified,Customer,80600
Daihatsu Terios Kid  2010 Custom L,PKR 22.5 lacs,2250000,Islamabad,2010,"182,160km",Petrol,660cc,Automatic,Not Certified,Customer,182160
Suzuki Cultus  2012 EURO II,PKR 12.8 lacs,1280000,Karachi,2012,"65,000km",Petrol,1000cc,Manual,Not Certified,Customer,65000
Suzuki Potohar  1996 Basegrade,PKR 9 lacs,900000,Karachi,1996,"10,000km",Petrol,1000cc,Manual,Not Certified,Customer,10000
Honda Acty  2013 ,PKR 13.5 lacs,1350000,Multan,2013,"45,000km",Petrol,660cc,Automatic,Not Certified,Customer,45000
Toyota Corolla  2017 GLi 1.3 VVTi,PKR 40 lacs,4000000,Jatoi,2017,"123,000km",Petrol,1300cc,Manual,Not Certified,Customer,123000
Honda Civic  2002 VTi Oriel 1.6,PKR 12.9 lacs,1290000,Karachi,2002,"160,000km",Petrol,1600cc,Manual,Not Certified,Customer,160000
Suzuki Swift  2018 DLX Automatic 1.3 Navigation,PKR 28.25 lacs,2825000,Rawalpindi,2018,"89,500km",Petrol,1300cc,Automatic,Not Certified,Customer,89500
Suzuki Alto  2008 VXR,PKR 9.65 lacs,965000,Islamabad,2008,"147,555km",Petrol,1000cc,Manual,Not Certified,Customer,147555
Toyota Corolla Touring  2020 ,PKR 92 lacs,9200000,Karachi,2020,"97,350km",Hybrid,1800cc,Automatic,Not Certified,Customer,97350
Daihatsu Cast  2021 Style X,PKR 36 lacs,3600000,Gujranwala,2021,"24,200km",Petrol,660cc,Automatic,Certified,PakWheels,24200
Toyota Corolla  2020 Altis Manual 1.6,PKR 48 lacs,4800000,Lahore,2020,"81,303km",Petrol,1600cc,Manual,Not Certified,PakWheels,81303
Suzuki Wagon R  2018 VXL,PKR 21.7 lacs,2170000,DGKhan,2018,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Suzuki Khyber  1996 ,PKR 3.1 lacs,310000,Karachi,1996,"8,700km",Petrol,1000cc,Manual,Not Certified,Customer,8700
Toyota Passo  2020 X S ,PKR 37.95 lacs,3795000,Karachi,2020,"40,500km",Petrol,1000cc,Automatic,Not Certified,Customer,40500
Suzuki Mehran  2019 VXR Euro II,PKR 14 lacs,1400000,Karachi,2019,"70,000km",Petrol,796cc,Manual,Not Certified,Customer,70000
Honda Civic  2009 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 25 lacs,2500000,Rawalpindi,2009,"210,000km",Petrol,1800cc,Automatic,Not Certified,Customer,210000
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior,PKR 72 lacs,7200000,Rawalpindi,2022,"30,000km",Petrol,1800cc,Automatic,Not Certified,Customer,30000
Toyota Yaris  2022 ATIV CVT 1.3,PKR 44.9 lacs,4490000,Islamabad,2022,"25,000km",Petrol,1300cc,Automatic,Not Certified,Customer,25000
KIA Sportage  2021 AWD,PKR 69 lacs,6900000,Multan,2021,"91,000km",Petrol,2000cc,Automatic,Not Certified,Customer,91000
Toyota Pixis Van  2018 ,PKR 27 lacs,2700000,Karachi,2018,"119,344km",Petrol,660cc,Automatic,Not Certified,Customer,119344
Suzuki Swift  2017 DLX 1.3,PKR 23.75 lacs,2375000,Gujrat,2017,"90,000km",Petrol,1300cc,Manual,Not Certified,Customer,90000
Suzuki Bolan  2011 VX (CNG),PKR 8.5 lacs,850000,Mansehra,2011,"98,900km",Petrol,800cc,Manual,Not Certified,Customer,98900
Honda Accord  2008 ,PKR 50 lacs,5000000,Karachi,2008,"110,000km",Petrol,2400cc,Automatic,Not Certified,Customer,110000
BMW 7 Series  2004 745Li,PKR 42 lacs,4200000,Karachi,2004,"80,000km",Petrol,4400cc,Automatic,Not Certified,Customer,80000
Hyundai Tucson  2022 AWD A/T Ultimate,PKR 85 lacs,8500000,Islamabad,2022,"14,000km",Petrol,2000cc,Automatic,Not Certified,Customer,14000
Toyota Corolla  2017 Altis Grande CVT-i 1.8,PKR 48 lacs,4800000,Hasilpur,2017,"128,000km",Petrol,1800cc,Automatic,Not Certified,Customer,128000
Toyota Corolla  2006 Altis 1.8,PKR 16.5 lacs,1650000,Islamabad,2006,"180,000km",Petrol,1800cc,Manual,Not Certified,Customer,180000
Suzuki Cultus  2010 VXLi (CNG),PKR 13.5 lacs,1350000,Abbottabad,2010,"80,000km",Petrol,1000cc,Manual,Not Certified,Customer,80000
Suzuki Bolan  2022 VX Euro II,PKR 18.5 lacs,1850000,Multan,2022,"64,000km",Petrol,800cc,Manual,Not Certified,Customer,64000
Suzuki Wagon R  2018 VXL,PKR 19.5 lacs,1950000,Lahore,2018,"115,000km",Petrol,1000cc,Manual,Not Certified,Customer,115000
Daihatsu Cuore  2011 CX Eco,PKR 13 lacs,1300000,Karachi,2011,53km,Petrol,800cc,Manual,Not Certified,Customer,53
Subaru Stella  2021 ,PKR 34.85 lacs,3485000,Lahore,2021,"21,000km",Petrol,660cc,Automatic,Not Certified,Customer,21000
Suzuki Bolan  2011 VX,PKR 7.8 lacs,780000,Morgah,2011,"100,500km",Petrol,800cc,Manual,Not Certified,Customer,100500
Toyota Corolla  2020 Altis Grande CVT-i 1.8,PKR 69 lacs,6900000,Gujranwala,2020,"5,800km",Petrol,1800cc,Automatic,Not Certified,Customer,5800
Honda City  2019 1.3 i-VTEC Prosmatec,PKR 39.5 lacs,3950000,Multan,2019,"53,000km",Petrol,1300cc,Automatic,Not Certified,Customer,53000
Daihatsu Cuore  2008 ,PKR 9.5 lacs,950000,Lahore,2008,"232,065km",Petrol,800cc,Manual,Not Certified,Customer,232065
Honda Acty  2011 ,PKR 12 lacs,1200000,Wahcantt,2011,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Mercedes Benz E Class 4th (W212) Generation 2012 E200,PKR 1.1 crore,11000000,Lahore,2012,"140,000km",Petrol,1800cc,Automatic,Not Certified,Customer,140000
Toyota Corolla  2009 XLi VVTi,PKR 21.25 lacs,2125000,Peshawar,2009,5km,Petrol,1300cc,Manual,Not Certified,Customer,5
Mercedes Benz E Class  2011 E250,PKR 1.25 crore,12500000,Karachi,2011,"86,000km",Petrol,2100cc,Automatic,Not Certified,Customer,86000
Hyundai Santro  2003 Exec GV,PKR 7.7 lacs,770000,Karachi,2003,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Toyota Hilux  2013 Invincible,PKR 72 lacs,7200000,Khushab,2013,"75,000km",Diesel,3000cc,Automatic,Not Certified,Customer,75000
Sogo Pickup  2015 ,PKR 8 lacs,800000,Faisalabad,2015,"60,000km",Petrol,800cc,Manual,Not Certified,Customer,60000
Honda City  2020 Aspire Prosmatec 1.5 i-VTEC,PKR 42.75 lacs,4275000,Islamabad,2020,"47,500km",Petrol,1500cc,Automatic,Not Certified,Customer,47500
Toyota Corolla 9th (E120) Generation 2006 2.0D,PKR 20.5 lacs,2050000,Muzaffarabad,2006,123km,Diesel,2000cc,Manual,Not Certified,Customer,123
Honda City  2006 i-DSI,PKR 19 lacs,1900000,Multan,2006,"140,000km",Petrol,1300cc,Manual,Not Certified,Customer,140000
Suzuki Bolan  2018 VX Euro II,PKR 14.8 lacs,1480000,Sialkot,2018,"81,000km",Petrol,800cc,Manual,Not Certified,Customer,81000
Honda Vezel  2019 ,PKR 90 lacs,9000000,Lahore,2019,"33,500km",Hybrid,1500cc,Automatic,Not Certified,Customer,33500
Suzuki Alto  2006 GII,PKR 17.5 lacs,1750000,Islamabad,2006,"196,000km",Petrol,660cc,Automatic,Not Certified,Customer,196000
Toyota Corolla 9th (E120) Generation 2007 XLi,PKR 22.5 lacs,2250000,Swabi,2007,"431,450km",Petrol,1300cc,Manual,Not Certified,Customer,431450
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior,PKR 63 lacs,6300000,Karachi,2021,"52,000km",Petrol,1800cc,Automatic,Not Certified,Customer,52000
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 62.25 lacs,6225000,Karachi,2022,"19,000km",Petrol,1600cc,Automatic,Not Certified,Customer,19000
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 47 lacs,4700000,Wahcantt,2019,"52,165km",Petrol,1300cc,Automatic,Not Certified,Customer,52165
Honda City  2014 1.3 i-VTEC,PKR 27.9 lacs,2790000,Wazirabad,2014,"103,000km",Petrol,1300cc,Manual,Not Certified,Customer,103000
Honda Freed  2016 + Hybrid G Honda Sensing,PKR 55 lacs,5500000,Peshawar,2016,"123,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,123000
Toyota Corolla  2012 XLi VVTi,PKR 24 lacs,2400000,Rawalpindi,2012,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Toyota Corolla 9th (E120) Generation 2004 XLi,PKR 14.2 lacs,1420000,Karachi,2004,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Honda Fit  2020 1.5 EXECUTIVE,PKR 74.5 lacs,7450000,Lahore,2020,"19,000km",Petrol,1500cc,Automatic,Not Certified,Customer,19000
Honda Vezel  2018 Hybrid Z Honda Sensing ,PKR 78.35 lacs,7834999,Lahore,2018,"30,000km",Petrol,1500cc,Automatic,Not Certified,Customer,30000
KIA Picanto  2020 ,PKR 27 lacs,2700000,Karachi,2020,"23,000km",Petrol,1000cc,Automatic,Not Certified,Customer,23000
DFSK Glory 580  2021 Pro,PKR 48.9 lacs,4890000,Lahore,2021,"58,000km",Petrol,1500cc,Automatic,Not Certified,Customer,58000
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec,PKR 41 lacs,4100000,Lahore,2021,"46,000km",Petrol,1300cc,Automatic,Not Certified,Customer,46000
Toyota Cressida  1980 ,PKR 5.8 lacs,580000,Jhelum,1980,786km,Petrol,1300cc,Manual,Not Certified,Customer,786
Nissan Sunny  2010 EX Saloon 1.6,PKR 20 lacs,2000000,Peshawar,2010,"180,000km",Petrol,1600cc,Manual,Not Certified,Customer,180000
Suzuki Mehran  1996 VX,PKR 4.8 lacs,480000,FatehJang,1996,"10,000km",Petrol,800cc,Manual,Not Certified,Customer,10000
Toyota Corolla  2017 Altis Grande CVT-i 1.8,PKR 46.5 lacs,4650000,Karachi,2017,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Lexus CT200h  2011 F Sport,PKR 45 lacs,4500000,Lahore,2011,"177,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,177000
Suzuki Every  2013 ,PKR 21 lacs,2100000,Peshawar,2013,"88,000km",Petrol,660cc,Manual,Not Certified,Customer,88000
Toyota Corolla  2018 GLi 1.3 VVTi,PKR 52 lacs,5200000,Mandibahauddin,2018,"13,000km",Petrol,1300cc,Manual,Not Certified,Customer,13000
Honda City  2004 i-DSI,PKR 17.3 lacs,1730000,Islamabad,2004,"290,000km",Petrol,1300cc,Manual,Not Certified,Customer,290000
Suzuki Alto  2011 VXR,PKR 13 lacs,1300000,Karachi,2011,"43,500km",Petrol,1000cc,Manual,Not Certified,Customer,43500
Toyota Prius  2010 S Touring Selection 1.8,PKR 42.75 lacs,4275000,Nowsheracantt,2010,"180,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,180000
Honda Civic  2011 VTi Prosmatec 1.8 i-VTEC,PKR 22.5 lacs,2250000,Gujranwala,2011,"124,000km",Petrol,1800cc,Automatic,Not Certified,Customer,124000
Toyota Hilux  2016 Vigo Champ TRD Sportivo ,PKR 65.5 lacs,6550000,Karachi,2016,"170,000km",Diesel,2500cc,Automatic,Not Certified,Customer,170000
Toyota Corolla  2018 GLi Automatic 1.3 VVTi,PKR 40.65 lacs,4065000,Faisalabad,2018,"91,500km",Petrol,1300cc,Automatic,Not Certified,Customer,91500
Toyota Aqua  2015 GS,PKR 40 lacs,4000000,Peshawar,2015,"145,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,145000
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 34.5 lacs,3450000,Karachi,2015,"115,000km",Petrol,1300cc,Automatic,Not Certified,Customer,115000
Daihatsu Tanto  2021 ,PKR 32.25 lacs,3225000,Sialkot,2021,"50,000km",Petrol,660cc,Automatic,Not Certified,Customer,50000
Toyota Yaris Hatchback  2021 ,PKR 48 lacs,4800000,Karachi,2021,"117,000km",Petrol,1500cc,Automatic,Not Certified,Customer,117000
Daihatsu Taft  2022 G Turbo,PKR 42 lacs,4200000,Peshawar,2022,"25,000km",Petrol,660cc,Automatic,Not Certified,Customer,25000
Toyota Passo  2010 X,PKR 26.8 lacs,2680000,Peshawar,2010,"168,000km",Petrol,1000cc,Automatic,Not Certified,Customer,168000
Suzuki Mehran  2018 VXR Euro II,PKR 12.5 lacs,1250000,Lahore,2018,"50,000km",Petrol,796cc,Manual,Not Certified,Customer,50000
Honda Civic  2022 1.5 VTEC Turbo Oriel,PKR 75.5 lacs,7550000,Karachi,2022,"51,000km",Petrol,1500cc,Automatic,Not Certified,Customer,51000
Suzuki Bolan  2015 VX Euro II,PKR 12 lacs,1200000,Sialkot,2015,"30,000km",Petrol,800cc,Manual,Not Certified,Customer,30000
Mitsubishi Lancer  2006 1.5L Automatic,PKR 16 lacs,1600000,Islamabad,2006,"195,000km",Petrol,1500cc,Automatic,Not Certified,Customer,195000
Suzuki Cultus  2016 Limited Edition,PKR 16.5 lacs,1650000,Multan,2016,"91,000km",Petrol,1000cc,Manual,Not Certified,Customer,91000
Toyota Corolla  2010 XLi VVTi,PKR 28.75 lacs,2875000,Gaggomandi,2010,"245,000km",Petrol,1300cc,Manual,Not Certified,Customer,245000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 54 lacs,5400000,Lahore,2018,"67,000km",Petrol,1800cc,Automatic,Not Certified,Customer,67000
Daihatsu Cuore  2007 CX Eco,PKR 10.5 lacs,1050000,Lahore,2007,"114,000km",Petrol,800cc,Manual,Not Certified,Customer,114000
Toyota Vitz  2018 1.0F Safety Edition III,PKR 43.5 lacs,4350000,Multan,2018,"55,257km",Petrol,1000cc,Automatic,Not Certified,Customer,55257
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 52 lacs,5200000,Faisalabad,2017,"77,000km",Petrol,1800cc,Automatic,Not Certified,Customer,77000
Suzuki Bolan  2015 ,PKR 7.2 lacs,720000,Lahore,2015,"90,000km",Petrol,800cc,Manual,Not Certified,Customer,90000
Honda Civic Reborn 2007 VTi 1.8 i-VTEC,PKR 18.25 lacs,1825000,Lahore,2007,1km,Petrol,1800cc,Manual,Not Certified,Customer,1
Honda Vezel  2019 Hybrid Z Honda Sensing ,PKR 76.5 lacs,7650000,Peshawar,2019,"123,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,123000
Toyota Corolla  1988 SE,PKR 11 lacs,1100000,Rawalpindi,1988,"200,000km",Petrol,1500cc,Automatic,Not Certified,Customer,200000
Suzuki Mehran  2008 VXR,PKR 5 lacs,500000,LiaqatPur,2008,"205,000km",Petrol,800cc,Manual,Not Certified,Customer,205000
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 32.5 lacs,3250000,Gujrat,2014,"55,000km",Petrol,1300cc,Manual,Not Certified,Customer,55000
Suzuki Alto  2021 VXR,PKR 22 lacs,2200000,Multan,2021,"91,800km",Petrol,660cc,Manual,Not Certified,Customer,91800
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 52.5 lacs,5250000,Karachi,2018,"40,000km",Petrol,1800cc,Automatic,Not Certified,Customer,40000
Toyota Corolla  2021 Altis Manual 1.6,PKR 52 lacs,5200000,Peshawar,2021,"52,359km",Petrol,1600cc,Manual,Not Certified,Customer,52359
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 45 lacs,4500000,Karachi,2017,"60,000km",Petrol,1800cc,Automatic,Not Certified,Customer,60000
Toyota Vitz  2010 F 1.3,PKR 22.5 lacs,2250000,Multan,2010,"175,000km",Petrol,1300cc,Automatic,Not Certified,Customer,175000
Suzuki Mehran  2006 VXR,PKR 7 lacs,700000,Islamabad,2006,"10,000km",Petrol,800cc,Manual,Not Certified,Customer,10000
Toyota Platz  2003 F 1.0,PKR 19.5 lacs,1950000,Rawalpindi,2003,"98,000km",Petrol,1000cc,Manual,Not Certified,Customer,98000
Toyota C-HR  2019 G,PKR 86 lacs,8600000,Peshawar,2019,"90,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,90000
Toyota Passo  2006 ,PKR 16.8 lacs,1680000,Karachi,2006,1km,Petrol,1000cc,Automatic,Not Certified,Customer,1
Suzuki Mehran  2016 VXR Euro II,PKR 10.25 lacs,1025000,Multan,2016,"60,000km",Petrol,796cc,Manual,Not Certified,Customer,60000
Toyota Vitz  2017 F 1.0,PKR 34 lacs,3400000,Karachi,2017,"71,300km",Petrol,1000cc,Automatic,Not Certified,Customer,71300
Daihatsu Hijet  2019 Cruise Turbo,PKR 27.5 lacs,2750000,Karachi,2019,"155,500km",Petrol,660cc,Automatic,Not Certified,Customer,155500
Suzuki Mehran  2019 VXR Euro II,PKR 13.75 lacs,1375000,Karachi,2019,"70,000km",Petrol,796cc,Manual,Not Certified,Customer,70000
KIA Rio  2020 ,PKR 44 lacs,4400000,Lahore,2020,"40,000km",Petrol,1000cc,Automatic,Not Certified,Customer,40000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC,PKR 38.5 lacs,3850000,Khushab,2020,"85,000km",Petrol,1300cc,Manual,Not Certified,Customer,85000
Suzuki Cultus  2009 VXRi,PKR 11 lacs,1100000,Wazirabad,2009,"97,000km",Petrol,1000cc,Manual,Not Certified,Customer,97000
Honda Civic Rebirth 2014 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 33.5 lacs,3350000,Karachi,2014,"190,000km",Petrol,1800cc,Automatic,Not Certified,Customer,190000
KIA Sportage  2020 AWD,PKR 67 lacs,6700000,Lahore,2020,"86,000km",Petrol,2000cc,Automatic,Not Certified,Customer,86000
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec,PKR 41 lacs,4100000,Rawalpindi,2019,"47,000km",Petrol,1300cc,Automatic,Not Certified,Customer,47000
Toyota Corolla  2011 GLi 1.3 VVTi,PKR 28 lacs,2800000,MianChannu,2011,"117,825km",Petrol,1300cc,Manual,Not Certified,Customer,117825
Hyundai Santro  2003 Club,PKR 10.15 lacs,1015000,Lahore,2003,"61,000km",Petrol,1000cc,Manual,Not Certified,Customer,61000
Toyota Corolla  2017 Altis Automatic 1.6,PKR 45 lacs,4500000,Faisalabad,2017,"87,400km",Petrol,1600cc,Automatic,Not Certified,Customer,87400
KIA Sportage  2020 AWD,PKR 67.95 lacs,6795000,Lahore,2020,"67,000km",Petrol,2000cc,Automatic,Not Certified,Customer,67000
Honda N Box  2016 G,PKR 30 lacs,3000000,Peshawar,2016,"70,000km",Petrol,660cc,Automatic,Not Certified,Customer,70000
Toyota Yaris  2022 ATIV MT 1.3,PKR 39 lacs,3900000,Hyderabad,2022,"11,000km",Petrol,1300cc,Manual,Not Certified,Customer,11000
Honda Civic Reborn 2011 VTi Prosmatec 1.8 i-VTEC,PKR 25.9 lacs,2590000,Rawalpindi,2011,"131,000km",Petrol,1800cc,Automatic,Not Certified,Customer,131000
Honda Acty  2014 ,PKR 12.5 lacs,1250000,Kashmir,2014,"117,000km",Petrol,660cc,Automatic,Not Certified,Customer,117000
Suzuki Alto  2011 ECO-S,PKR 20 lacs,2000000,Lahore,2011,"152,000km",Petrol,660cc,Automatic,Not Certified,Customer,152000
Mercedes Benz C Class  2003 C200 Kompressor 1.8,PKR 25 lacs,2500000,Okara,2003,"200,000km",Petrol,1800cc,Manual,Not Certified,Customer,200000
Hyundai Santro  2008 Club GV,PKR 9.95 lacs,994999,Sadiqabad,2008,"115,000km",Petrol,1100cc,Manual,Not Certified,Customer,115000
Honda City 5th (GM2) Generation 2014 1.3 i-VTEC,PKR 35 lacs,3500000,Rawalpindi,2014,"140,000km",Petrol,1300cc,Manual,Not Certified,Customer,140000
Suzuki Ravi  2015 Euro II,PKR 8 lacs,800000,Raiwind,2015,"118,000km",Petrol,800cc,Manual,Not Certified,Customer,118000
Toyota Corolla  2018 Altis Grande CVT-i 1.8,PKR 50.5 lacs,5050000,Karachi,2018,"93,000km",Petrol,1800cc,Automatic,Not Certified,Customer,93000
KIA Sportage  2022 ,PKR 69 lacs,6900000,Okara,2022,"38,011km",Petrol,2000cc,Automatic,Not Certified,Customer,38011
Suzuki Alto  2021 VXR,PKR 23.75 lacs,2375000,Islamabad,2021,"56,428km",Petrol,660cc,Manual,Not Certified,Customer,56428
Daihatsu Boon  2012 1.0 CL Limited,PKR 24 lacs,2400000,Karachi,2012,"57,000km",Petrol,1000cc,Automatic,Not Certified,Customer,57000
Daihatsu Cuore  2004 ,PKR 8.35 lacs,835000,Lahore,2004,"128,000km",Petrol,800cc,Manual,Not Certified,Customer,128000
Toyota Yaris  2021 ATIV CVT 1.3,PKR 47.5 lacs,4750000,Peshawar,2021,"80,000km",Petrol,1300cc,Automatic,Not Certified,Customer,80000
Mazda 323  1982 ,PKR 2.9 lacs,290000,Karachi,1982,"85,000km",Petrol,1300cc,Manual,Not Certified,Customer,85000
Suzuki Mehran  1991 VXR (CNG),PKR 5 lacs,500000,FatehJang,1991,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Toyota Vitz  2010 F 1.0,PKR 22.2 lacs,2220000,Rawalpindi,2010,"117,000km",Petrol,1000cc,Automatic,Not Certified,Customer,117000
Chevrolet Aveo  2008 ,PKR 18.2 lacs,1820000,Faisalabad,2008,"81,000km",Petrol,1500cc,Manual,Not Certified,Customer,81000
Suzuki Ravi  2014 Euro II,PKR 12.3 lacs,1230000,Wahcantt,2014,7km,Petrol,800cc,Manual,Not Certified,Customer,7
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 66 lacs,6600000,Islamabad,2020,"40,000km",Petrol,1800cc,Automatic,Not Certified,Customer,40000
Suzuki Every Wagon  2009 ,PKR 18.46 lacs,1846000,Islamabad,2009,"263,000km",Petrol,660cc,Automatic,Not Certified,Customer,263000
Suzuki Cultus  2006 VXR,PKR 9.35 lacs,935000,Lahore,2006,"53,700km",Petrol,1000cc,Manual,Not Certified,Customer,53700
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 27 lacs,2700000,Multan,2013,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Suzuki Wagon R  2022 AGS,PKR 39 lacs,3900000,Gujranwala,2022,25km,Petrol,1000cc,Automatic,Not Certified,Customer,25
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 50 lacs,5000000,Karachi,2017,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Honda City  2016 1.3 i-VTEC,PKR 29.9 lacs,2990000,Lahore,2016,"79,600km",Petrol,1300cc,Manual,Not Certified,Customer,79600
Toyota Raize  2021 Z,PKR 68 lacs,6800000,Peshawar,2021,"41,000km",Petrol,1000cc,Automatic,Not Certified,Customer,41000
Suzuki Cultus  2021 VXL,PKR 32.3 lacs,3229999,Gujranwala,2021,"60,209km",Petrol,1000cc,Manual,Not Certified,Customer,60209
Hyundai Shehzore  2005 Pickup H-100 (With Deck and Side Wall),PKR 21.5 lacs,2150000,Sheikhupura,2005,"120,000km",Diesel,2600cc,Manual,Not Certified,Customer,120000
Toyota Platz  2003 ,PKR 15.5 lacs,1550000,Bahawalpur,2003,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 28 lacs,2800000,Islamabad,2014,"170,000km",Petrol,1300cc,Manual,Not Certified,Customer,170000
Toyota Corolla  1980 ,PKR 11 lacs,1100000,Peshawar,1980,"123,456km",Petrol,1800cc,Manual,Not Certified,Customer,123456
Honda Civic  2003 VTi 1.6,PKR 15 lacs,1500000,Karoorpacca,2003,"219,527km",Petrol,1600cc,Manual,Not Certified,Customer,219527
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 35 lacs,3500000,Rawalpindi,2018,"75,000km",Petrol,1300cc,Manual,Not Certified,Customer,75000
Toyota Vitz  2009 F 1.0,PKR 21.25 lacs,2125000,Lahore,2009,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  2021 Altis X Automatic 1.6,PKR 57.8 lacs,5780000,Karachi,2021,"42,392km",Petrol,1598cc,Automatic,Certified,PakWheels,42392
