Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Toyota Corolla  2009 2.0D,PKR 24 lacs,2400000,Sargodha,2009,"110,000km",Diesel,2000cc,Manual,Not Certified,Customer,110000
Suzuki Alto  2022 VXR,PKR 26 lacs,2600000,Karachi,2022,"20,000km",Petrol,660cc,Manual,Not Certified,Customer,20000
Toyota Yaris Hatchback  2021 ,PKR 43.9 lacs,4390000,Karachi,2021,"102,477km",Petrol,9500cc,Automatic,Not Certified,Customer,102477
Toyota Yaris Hatchback  2021 ,PKR 53.75 lacs,5375000,Karachi,2021,"7,000km",Petrol,1000cc,Automatic,Not Certified,Customer,7000
Lexus LX Series  2016 LX570,PKR 5.79 crore,57900000,Lahore,2016,"50,000km",Petrol,5700cc,Automatic,Not Certified,Customer,50000
Suzuki Alto  2024 VXR,PKR 27.07 lacs,2707000,Islamabad,2024,2km,Petrol,660cc,Manual,Not Certified,Customer,2
Nissan Note  2021 e-Power S,PKR 64.5 lacs,6450000,Islamabad,2021,"90,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,90000
Honda Vezel  2015 Hybrid Z,PKR 51 lacs,5100000,Lahore,2015,"122,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,122000
Toyota Corolla  2015 XLi VVTi,PKR 26.75 lacs,2675000,Karachi,2015,"76,321km",Petrol,1300cc,Manual,Not Certified,Customer,76321
Daihatsu Esse  2008 ,PKR 14.9 lacs,1490000,Lahore,2008,"264,000km",Petrol,660cc,Manual,Not Certified,Customer,264000
Toyota Corolla  2012 GLi Automatic Limited Edition 1.6 VVTi,PKR 30 lacs,3000000,Karachi,2012,"120,000km",Petrol,1600cc,Automatic,Not Certified,Customer,120000
Suzuki Wagon R  2017 ,PKR 17.9 lacs,1789999,Faisalabad,2017,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Toyota Hiace  1992 ,PKR 26 lacs,2600000,Sheikhupura,1992,"12,345km",Diesel,2400cc,Manual,Not Certified,Customer,12345
Toyota Vitz  2007 U 1.0,PKR 22.3 lacs,2230000,Islamabad,2007,"95,000km",Petrol,1000cc,Automatic,Not Certified,Customer,95000
Toyota Corolla  2019 XLi Automatic,PKR 41 lacs,4100000,Islamabad,2019,"170,000km",Petrol,1300cc,Automatic,Not Certified,Customer,170000
Suzuki Swift  2019 DLX Automatic 1.3 Navigation,PKR 27.75 lacs,2775000,Karachi,2019,"53,000km",Petrol,1300cc,Automatic,Not Certified,Customer,53000
Suzuki Cultus  2013 Limited Edition,PKR 16 lacs,1600000,Rawalpindi,2013,"60,268km",Petrol,1000cc,Manual,Not Certified,Customer,60268
Toyota Corolla  2000 X L Package 1.3,PKR 13.9 lacs,1390000,Rawalpindi,2000,"125,008km",Petrol,1300cc,Automatic,Not Certified,Customer,125008
Honda City  2002 EXi,PKR 11.25 lacs,1125000,Sargodha,2002,"11,111km",Petrol,1300cc,Manual,Not Certified,Customer,11111
Toyota Fortuner  2017 2.7 VVTi,PKR 1.08 crore,10800000,Karachi,2017,"68,000km",Petrol,2700cc,Automatic,Not Certified,Customer,68000
FAW Carrier  2017 Flatbed,PKR 7 lacs,700000,Karachi,2017,"16,560km",Petrol,1000cc,Manual,Not Certified,Customer,16560
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 36.5 lacs,3650000,Sialkot,2016,"68,000km",Petrol,1300cc,Automatic,Not Certified,Customer,68000
Toyota C-HR  2017 G-LED,PKR 75.5 lacs,7550000,Lahore,2017,"72,163km",Hybrid,1800cc,Automatic,Not Certified,Customer,72163
Toyota Prado 2nd (J90) Generation 1996 RZ 3.0D (3-Door),PKR 40.8 lacs,4079999,Islamabad,1996,"120,000km",Diesel,3000cc,Automatic,Not Certified,Customer,120000
Suzuki Alto  2009 VXR,PKR 10.65 lacs,1065000,Lahore,2009,"112,380km",Petrol,1000cc,Manual,Not Certified,Customer,112380
Toyota Corolla  2001 XE,PKR 12.5 lacs,1250000,Rawalpindi,2001,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Suzuki Alto  2024 VXR,PKR 27.9 lacs,2790000,Rawalpindi,2024,"3,000km",Petrol,660cc,Manual,Not Certified,Customer,3000
Mitsubishi EK Custom  2018 ,PKR 27 lacs,2700000,Karachi,2018,"75,000km",Petrol,660cc,Automatic,Not Certified,Customer,75000
Toyota Vitz  2014 F 1.0,PKR 26.95 lacs,2695000,Karachi,2014,"123,456km",Petrol,1000cc,Automatic,Not Certified,Customer,123456
Suzuki Alto  2010 VXR,PKR 10.6 lacs,1060000,Abbottabad,2010,"123,452km",Petrol,1000cc,Manual,Not Certified,Customer,123452
Honda City  2006 i-DSI,PKR 17.8 lacs,1780000,Karachi,2006,"175,000km",Petrol,1300cc,Manual,Not Certified,Customer,175000
Toyota Prado  2003 TX Limited 3.0D,PKR 85 lacs,8500000,Khushab,2003,"11,111km",Diesel,3000cc,Automatic,Not Certified,Customer,11111
Daihatsu Hijet  2009 Special,PKR 13.99 lacs,1399000,Karachi,2009,"121,690km",Petrol,660cc,Automatic,Not Certified,Customer,121690
Toyota Vitz  2017 F 1.0,PKR 37.5 lacs,3750000,Lahore,2017,"93,000km",Petrol,1000cc,Automatic,Not Certified,Customer,93000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 59 lacs,5900000,Lahore,2020,"66,000km",Petrol,1800cc,Automatic,Not Certified,Customer,66000
Honda Vezel  2019 Hybrid Z Honda Sensing ,PKR 72 lacs,7200000,Lahore,2019,"74,196km",Hybrid,1500cc,Automatic,Not Certified,Customer,74196
Mercedes Benz C Class  2009 C63 AMG,PKR 1.2 crore,12000000,Lahore,2009,"52,000km",Petrol,6200cc,Automatic,Not Certified,Customer,52000
Daihatsu Mira  2014 ES,PKR 25 lacs,2500000,Karachi,2014,"126,065km",Petrol,660cc,Automatic,Not Certified,Customer,126065
Mercedes Benz E Class 4th (W212) Generation 2015 E63 AMG,PKR 2.38 crore,23800000,Lahore,2015,"38,000km",Petrol,5500cc,Automatic,Not Certified,Customer,38000
KIA Sorento  2024 3.5 FWD,PKR 98 lacs,9800000,Lahore,2024,"10,200km",Petrol,3500cc,Automatic,Not Certified,Customer,10200
Porsche Taycan  2022 4S,PKR 4.6 crore,46000000,Lahore,2022,"9,000km",Electric,71.0kWh,Automatic,Not Certified,Customer,9000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 54.99 lacs,5499000,Islamabad,2019,"77,142km",Petrol,1800cc,Automatic,Not Certified,Customer,77142
Daihatsu Mira  2021 L,PKR 33.2 lacs,3320000,Karachi,2021,"38,000km",Petrol,660cc,Automatic,Not Certified,Customer,38000
Honda Vezel  2015 Hybrid Z,PKR 50 lacs,5000000,Jhelum,2015,"119,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,119000
Suzuki Bolan  2015 VX Euro II,PKR 9 lacs,900000,Vehari,2015,"66,000km",Petrol,800cc,Manual,Not Certified,Customer,66000
Suzuki Mehran  2007 VXR (CNG),PKR 6 lacs,600000,Sahiwal,2007,"40,000km",Petrol,800cc,Manual,Not Certified,Customer,40000
Suzuki Cultus  2022 VXR,PKR 32.55 lacs,3254999,Karachi,2022,"14,800km",Petrol,1000cc,Manual,Not Certified,Customer,14800
Toyota Yaris Hatchback  2020 ,PKR 45.5 lacs,4550000,Lahore,2020,"71,000km",Petrol,1000cc,Automatic,Not Certified,Customer,71000
Toyota Corolla  2004 ,PKR 18 lacs,1800000,Mardan,2004,"218,000km",Petrol,1300cc,Manual,Not Certified,Customer,218000
Toyota Land Cruiser  2016 ZX,PKR 3.65 crore,36500000,Lahore,2016,"50,000km",Petrol,4600cc,Automatic,Not Certified,Customer,50000
Honda Civic Eagle Eye 2006 EXi,PKR 16 lacs,1600000,Karachi,2006,"73,600km",Petrol,1500cc,Manual,Not Certified,Customer,73600
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 50 lacs,5000000,Wahcantt,2018,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Honda Civic  2014 VTi Prosmatec 1.8 i-VTEC,PKR 36 lacs,3600000,Lahore,2014,"125,000km",Petrol,1800cc,Automatic,Not Certified,Customer,125000
Suzuki Cultus  2004 VXR,PKR 6.95 lacs,695000,Karachi,2004,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Toyota 86  1986 ,PKR 5.2 lacs,520000,Sargodha,1986,"3,800km",Diesel,1800cc,Manual,Not Certified,Customer,3800
Suzuki Wagon R  2014 ,PKR 23.9 lacs,2390000,Rawalpindi,2014,"155,000km",Petrol,660cc,Automatic,Not Certified,Customer,155000
Toyota Corolla  2019 GLi 1.3 VVTi,PKR 48.5 lacs,4850000,Jhelum,2019,"39,000km",Petrol,1300cc,Manual,Not Certified,Customer,39000
Daihatsu Mira  2014 ES,PKR 24 lacs,2400000,Rawalpindi,2014,"145,000km",Petrol,660cc,Automatic,Not Certified,Customer,145000
Suzuki Alto  2007 G,PKR 16.5 lacs,1650000,Islamabad,2007,"123,456km",Petrol,660cc,Automatic,Not Certified,Customer,123456
Suzuki Cultus  2012 EURO II,PKR 12.5 lacs,1250000,Karachi,2012,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Daihatsu Mira  2019 X SA lll,PKR 32.1 lacs,3210000,Karachi,2019,"51,000km",Petrol,660cc,Automatic,Not Certified,Customer,51000
Honda City  2021 1.3 i-VTEC Prosmatec,PKR 43.5 lacs,4350000,Rawalpindi,2021,"35,000km",Petrol,1300cc,Automatic,Not Certified,Customer,35000
Suzuki Mehran  2012 VX,PKR 6.25 lacs,625000,Karachi,2012,"20,000km",Petrol,800cc,Manual,Not Certified,Customer,20000
Suzuki Ravi  1993 ,PKR 6 lacs,600000,Faisalabad,1993,"100,000km",LPG,800cc,Manual,Not Certified,Customer,100000
Nissan Dayz  2014 X,PKR 24 lacs,2400000,Karachi,2014,"86,377km",Petrol,660cc,Automatic,Certified,PakWheels,86377
Suzuki Wagon R  2016 VXL,PKR 20.75 lacs,2075000,Gujrat,2016,"93,506km",Petrol,1000cc,Manual,Not Certified,Customer,93506
Toyota Vitz  2012 F 1.0,PKR 23.8 lacs,2380000,Karachi,2012,"84,700km",Petrol,1000cc,Automatic,Not Certified,Customer,84700
Honda City  2021 1.2L CVT,PKR 42.85 lacs,4285000,Lahore,2021,"48,000km",Petrol,1200cc,Automatic,Not Certified,Customer,48000
Daihatsu Move  2011 X,PKR 18.75 lacs,1875000,Lahore,2011,"142,000km",Petrol,660cc,Automatic,Not Certified,Customer,142000
Suzuki Cultus  2018 Auto Gear Shift,PKR 30.5 lacs,3050000,Lahore,2018,"47,000km",Petrol,1000cc,Automatic,Not Certified,Customer,47000
Toyota Land Cruiser  2014 ZX,PKR 3.25 crore,32500000,Lahore,2014,"83,400km",Petrol,4600cc,Automatic,Not Certified,Customer,83400
Honda Civic  2017 1.8 i-VTEC CVT,PKR 40 lacs,4000000,Karachi,2017,"127,437km",Petrol,1800cc,Automatic,Not Certified,PakWheels,127437
Honda City  2016 1.3 i-VTEC Prosmatec,PKR 33.3 lacs,3329999,Lahore,2016,"86,000km",Petrol,1300cc,Automatic,Not Certified,Customer,86000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 31.5 lacs,3150000,Multan,2018,"142,544km",Petrol,1300cc,Manual,Not Certified,Customer,142544
Honda Civic 11th Generation 2024 Oriel,PKR 50.38 lacs,5038000,Karachi,2024,100km,Petrol,1500cc,Automatic,Not Certified,Customer,100
Toyota Land Cruiser  2013 ZX,PKR 2.85 crore,28500000,Lahore,2013,"90,000km",Petrol,4600cc,Automatic,Not Certified,Customer,90000
Honda Civic  2019 1.8 i-VTEC CVT,PKR 50.5 lacs,5050000,Lahore,2019,"73,000km",Petrol,1800cc,Automatic,Not Certified,Customer,73000
Toyota Prado  2019 TX 2.7,PKR 2.56 crore,25600000,Karachi,2019,"22,000km",Petrol,2700cc,Automatic,Not Certified,Customer,22000
Toyota Prius  2021 S Touring Selection,PKR 88 lacs,8800000,Karachi,2021,"41,037km",Hybrid,1800cc,Automatic,Certified,PakWheels,41037
Hyundai Sonata  2021 2.5,PKR 92.4 lacs,9240000,Lahore,2021,"55,555km",Petrol,2500cc,Automatic,Certified,PakWheels,55555
Toyota Vitz  2007 F 1.3,PKR 29 lacs,2900000,Peshawar,2007,"12,345km",Petrol,1300cc,Automatic,Not Certified,Customer,12345
MINI Cooper  2006 ,PKR 37.5 lacs,3750000,Rawalpindi,2006,"150,000km",Petrol,1600cc,Manual,Not Certified,Customer,150000
Toyota Hiace  2017 GL,PKR 85 lacs,8500000,Lahore,2017,"67,000km",Petrol,2700cc,Automatic,Not Certified,Customer,67000
Daihatsu Mira  2010 TX,PKR 15.4 lacs,1540000,Karachi,2010,"126,000km",Petrol,660cc,Automatic,Not Certified,Customer,126000
Suzuki Cultus  2002 VXR,PKR 5.9 lacs,590000,Karachi,2002,"12,560km",Petrol,1000cc,Manual,Not Certified,Customer,12560
Suzuki Baleno  2005 JXR,PKR 8.7 lacs,869999,Lahore,2005,"185,398km",Petrol,1300cc,Manual,Not Certified,Customer,185398
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 24 lacs,2400000,Islamabad,2010,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Suzuki Mehran  2016 VX Euro II,PKR 12.3 lacs,1230000,Islamabad,2016,"90,000km",Petrol,796cc,Manual,Not Certified,Customer,90000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 67 lacs,6700000,Wahcantt,2021,"36,000km",Petrol,1800cc,Automatic,Not Certified,Customer,36000
Haval Jolion  2024 ,PKR 98 lacs,9800000,Lahore,2024,"4,300km",Hybrid,1500cc,Automatic,Not Certified,Customer,4300
Changan Karvaan  2020 Plus,PKR 20.49 lacs,2048999,Rawalpindi,2020,"136,580km",Petrol,1000cc,Manual,Not Certified,Customer,136580
Toyota Vitz  2003 F 1.3,PKR 18.5 lacs,1850000,Peshawar,2003,"12,345km",Petrol,1300cc,Automatic,Not Certified,Customer,12345
KIA Picanto  2020 1.0 MT,PKR 24.85 lacs,2485000,Lahore,2020,"73,000km",Petrol,1000cc,Manual,Not Certified,Customer,73000
Suzuki Wagon R  2009 FX Limited,PKR 19.75 lacs,1975000,Islamabad,2009,"122,000km",Petrol,660cc,Automatic,Not Certified,Customer,122000
Honda Civic  2004 VTi Oriel 1.6,PKR 15.9 lacs,1590000,Rawalpindi,2004,177km,Petrol,1600cc,Manual,Not Certified,Customer,177
Toyota Vitz  2008 B S Edition 1.0,PKR 22.5 lacs,2250000,Kohat,2008,"295,000km",Petrol,1000cc,Automatic,Not Certified,Customer,295000
Suzuki Alto  2009 VXR,PKR 10 lacs,1000000,Hyderabad,2009,"123,456km",Petrol,1000cc,Manual,Not Certified,Customer,123456
Haval H6  2023 HEV,PKR 1.23 crore,12300000,Islamabad,2023,"11,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,11000
Toyota Corolla  2006 X 1.5,PKR 26.45 lacs,2645000,Islamabad,2006,"196,000km",Petrol,1500cc,Automatic,Not Certified,Customer,196000
Suzuki Margalla  1995 ,PKR 6 lacs,600000,Kamra,1995,"129,000km",Petrol,1300cc,Manual,Not Certified,Customer,129000
Suzuki Mehran  1997 VXR (CNG),PKR 4.65 lacs,465000,Khanpur,1997,"19,999km",Petrol,800cc,Manual,Not Certified,Customer,19999
Suzuki Alto  2021 VXR,PKR 22.5 lacs,2250000,Karachi,2021,"42,000km",Petrol,660cc,Manual,Not Certified,Customer,42000
Suzuki Wagon R  2019 VXL,PKR 25.5 lacs,2550000,Bahawalpur,2019,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Daihatsu Mira  2014 X Limited ER,PKR 23 lacs,2300000,Karachi,2014,"77,777km",Petrol,660cc,Automatic,Not Certified,Customer,77777
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 57 lacs,5700000,Lahore,2016,"108,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,108000
Daihatsu Hijet  2019 Cruise,PKR 24.6 lacs,2460000,Karachi,2019,"140,000km",Petrol,660cc,Automatic,Not Certified,Customer,140000
Suzuki Swift  2023 GLX CVT,PKR 45.85 lacs,4585000,Lahore,2023,"15,000km",Petrol,1200cc,Automatic,Not Certified,Customer,15000
Hyundai Elantra  2024 GLS,PKR 71.75 lacs,7175000,Lahore,2024,"12,753km",Petrol,2000cc,Automatic,Not Certified,Customer,12753
Toyota Corolla 9th (E120) Generation 2005 SE Saloon,PKR 23.5 lacs,2350000,Lahore,2005,"213,188km",Petrol,1600cc,Manual,Not Certified,PakWheels,213188
Toyota Hilux  2011 Vigo G,PKR 52.5 lacs,5250000,DadyalAk,2011,"128,000km",Diesel,2500cc,Manual,Not Certified,Customer,128000
Daihatsu Mira  2021 X SA lll,PKR 35.75 lacs,3575000,Karachi,2021,"94,500km",Petrol,660cc,Automatic,Not Certified,Customer,94500
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition,PKR 59.5 lacs,5950000,Faisalabad,2022,"38,000km",Petrol,1600cc,Automatic,Not Certified,Customer,38000
Lexus LX Series  2021 LX570,PKR 8.5 crore,85000000,Islamabad,2021,"3,300km",Petrol,5700cc,Automatic,Not Certified,Customer,3300
Toyota Prado  2019 TX L Package 2.7,PKR 2.9 crore,29000000,Lahore,2019,"21,000km",Petrol,2700cc,Automatic,Not Certified,Customer,21000
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 30.7 lacs,3070000,Mansehra,2015,"171,690km",Petrol,1300cc,Manual,Not Certified,Customer,171690
Toyota Prius  2011 S LED Edition 1.8,PKR 39.45 lacs,3945000,Lahore,2011,"90,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,90000
Toyota Aqua  2020 G,PKR 62 lacs,6200000,Islamabad,2020,"20,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,20000
Chevrolet Exclusive  2004 LS 0.8,PKR 7.9 lacs,790000,Sialkot,2004,"111,111km",Petrol,1000cc,Manual,Not Certified,Customer,111111
Honda Civic Rebirth 2014 VTi Prosmatec 1.8 i-VTEC,PKR 33 lacs,3300000,Lahore,2014,"98,000km",Petrol,1800cc,Automatic,Not Certified,Customer,98000
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior,PKR 62.5 lacs,6250000,Karachi,2021,"32,000km",Petrol,1800cc,Automatic,Not Certified,Customer,32000
Toyota Corolla  2012 XLi VVTi,PKR 21.25 lacs,2125000,Gujranwala,2012,"187,000km",Petrol,1300cc,Manual,Not Certified,Customer,187000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 48.5 lacs,4850000,Depalpur,2017,"105,000km",Petrol,1800cc,Automatic,Not Certified,Customer,105000
Daihatsu Boon  2020 ,PKR 36.5 lacs,3650000,Islamabad,2020,"130,000km",Petrol,1000cc,Automatic,Not Certified,Customer,130000
Toyota Corolla  2014 XLi VVTi,PKR 27.5 lacs,2750000,Rawalpindi,2014,"175,000km",Petrol,1300cc,Manual,Not Certified,Customer,175000
Mitsubishi Lancer  2007 1.5L Automatic,PKR 20.5 lacs,2050000,Rawalpindi,2007,"99,999km",Petrol,1500cc,Automatic,Not Certified,Customer,99999
Suzuki Cultus  2013 EURO II,PKR 13.5 lacs,1350000,Faisalabad,2013,"6,381km",Petrol,1000cc,Manual,Not Certified,PakWheels,6381
Toyota C-HR  2017 G-LED,PKR 66.5 lacs,6650000,Lahore,2017,"66,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,66000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 28.5 lacs,2850000,Islamabad,2010,"152,000km",Petrol,1300cc,Manual,Not Certified,Customer,152000
Nissan Dayz  2020 Highway Star X,PKR 32.5 lacs,3250000,Lahore,2020,"28,000km",Petrol,660cc,Automatic,Not Certified,Customer,28000
Daihatsu Cuore  2007 CX,PKR 9.8 lacs,980000,Rawalpindi,2007,"27,300km",Petrol,800cc,Manual,Not Certified,Customer,27300
Honda Acty  2013 ,PKR 14.5 lacs,1450000,Lahore,2013,"135,000km",Petrol,1000cc,Automatic,Not Certified,Customer,135000
Suzuki Mehran  2014 VX Euro II,PKR 10.25 lacs,1025000,Lahore,2014,"80,000km",Petrol,800cc,Manual,Not Certified,Customer,80000
Suzuki Alto  2021 Hybrid S,PKR 32.8 lacs,3279999,Lahore,2021,"56,000km",Hybrid,660cc,Automatic,Not Certified,Customer,56000
Toyota Prado  2019 TX L Package 2.7,PKR 3.1 crore,31000000,Islamabad,2019,"52,000km",Petrol,2700cc,Automatic,Not Certified,Customer,52000
Toyota Passo  2021 X L Package,PKR 43 lacs,4300000,Islamabad,2021,"11,000km",Petrol,1000cc,Automatic,Not Certified,Customer,11000
Suzuki FX  1985 ,PKR 3 lacs,300000,Hafizabad,1985,"10,000km",Petrol,800cc,Manual,Not Certified,Customer,10000
Toyota Vitz  2012 ,PKR 27.5 lacs,2750000,Faisalabad,2012,"88,000km",Petrol,1000cc,Automatic,Not Certified,Customer,88000
Toyota Prado  2019 TX L Package 2.7,PKR 2.75 crore,27500000,Lahore,2019,"22,000km",Petrol,2700cc,Automatic,Not Certified,Customer,22000
Suzuki Alto  2007 VXR,PKR 8.5 lacs,850000,Lahore,2007,"180,000km",Petrol,1000cc,Manual,Not Certified,Customer,180000
Suzuki Bolan  2009 VX (CNG),PKR 9.35 lacs,935000,Wahcantt,2009,"40,535km",Petrol,800cc,Manual,Not Certified,Customer,40535
Suzuki Cultus  2010 VXRi,PKR 14.8 lacs,1480000,Attock,2010,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 61 lacs,6100000,Islamabad,2022,"61,000km",Petrol,1600cc,Automatic,Not Certified,Customer,61000
Toyota Hilux  1998 Double Cab,PKR 25 lacs,2500000,Islamabad,1998,"185,000km",Diesel,3000cc,Manual,Not Certified,Customer,185000
Honda Vezel  2016 Hybrid RS Honda Sensing ,PKR 64 lacs,6400000,Rawalpindi,2016,"172,383km",Hybrid,1500cc,Automatic,Not Certified,Customer,172383
Changan Oshan X7  2024 FutureSense,PKR 86.5 lacs,8650000,Karachi,2024,"3,000km",Petrol,1500cc,Automatic,Not Certified,Customer,3000
Toyota Yaris  2021 GLI MT 1.3,PKR 35 lacs,3500000,Karachi,2021,"45,031km",Petrol,1300cc,Manual,Not Certified,PakWheels,45031
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 53.5 lacs,5350000,Islamabad,2018,"134,370km",Petrol,1800cc,Automatic,Not Certified,Customer,134370
Hyundai Elantra  2024 GL,PKR 65 lacs,6500000,Islamabad,2024,"2,277km",Petrol,1600cc,Automatic,Not Certified,Customer,2277
Toyota Premio  2014 F 1.5,PKR 51 lacs,5100000,Islamabad,2014,"107,088km",Petrol,1500cc,Automatic,Not Certified,Customer,107088
Toyota Corolla  2018 Altis 1.6 X CVT-i,PKR 48 lacs,4800000,Islamabad,2018,"66,835km",Petrol,1600cc,Automatic,Not Certified,Customer,66835
Toyota Fortuner  2023 Legender ,PKR 1.9 crore,19000000,Islamabad,2023,"30,234km",Diesel,2800cc,Automatic,Not Certified,Customer,30234
Honda Civic  2016 Turbo 1.5 VTEC CVT,PKR 46.75 lacs,4675000,Lahore,2016,"75,000km",Petrol,1500cc,Automatic,Not Certified,Customer,75000
Toyota Passo  2014 ,PKR 29.95 lacs,2995000,Islamabad,2014,"95,000km",Petrol,1000cc,Automatic,Not Certified,Customer,95000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 21.25 lacs,2125000,Layyah,2010,"176,057km",Petrol,1300cc,Manual,Not Certified,Customer,176057
Suzuki Cultus  2014 EURO II,PKR 13.3 lacs,1330000,Bahawalpur,2014,"74,000km",Petrol,1000cc,Manual,Not Certified,Customer,74000
Suzuki Cultus  2021 VXL,PKR 34.5 lacs,3450000,Sheikhupura,2021,"12,015km",Petrol,1000cc,Manual,Not Certified,Customer,12015
Honda N One  2021 ,PKR 41.75 lacs,4175000,Islamabad,2021,"55,000km",Petrol,660cc,Automatic,Not Certified,Customer,55000
Suzuki Spacia  2018 X,PKR 29 lacs,2900000,Lahore,2018,"49,000km",Hybrid,660cc,Automatic,Not Certified,Customer,49000
Honda City  2021 1.2L M/T,PKR 41.75 lacs,4175000,Karachi,2021,"18,000km",Petrol,1200cc,Manual,Not Certified,Customer,18000
Suzuki Swift  2010 DLX 1.3,PKR 15.5 lacs,1550000,Karachi,2010,123km,Petrol,1300cc,Manual,Not Certified,Customer,123
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 30.9 lacs,3090000,Karachi,2015,"92,500km",Petrol,1300cc,Automatic,Not Certified,Customer,92500
Toyota Yaris  2020 ATIV CVT 1.3,PKR 43 lacs,4300000,Islamabad,2020,"102,340km",Petrol,1300cc,Automatic,Not Certified,PakWheels,102340
Suzuki Swift  2014 DLX 1.3,PKR 19.5 lacs,1950000,Peshawar,2014,"120,000km",Petrol,1300cc,Manual,Not Certified,Customer,120000
Suzuki Cultus  2000 VX (CNG),PKR 7.8 lacs,780000,Lahore,2000,"10,000km",Petrol,1000cc,Manual,Not Certified,Customer,10000
Toyota Premio  2006 X 1.8,PKR 38.5 lacs,3850000,Peshawar,2006,"114,500km",Petrol,1800cc,Automatic,Not Certified,Customer,114500
Honda Acty  2013 ,PKR 14.5 lacs,1450000,Lahore,2013,"135,000km",Petrol,600cc,Automatic,Not Certified,Customer,135000
Suzuki Alto  2021 VXR,PKR 23.95 lacs,2395000,Lahore,2021,"36,000km",Petrol,660cc,Manual,Not Certified,Customer,36000
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39.7 lacs,3970000,Lahore,2016,"90,300km",Petrol,1300cc,Automatic,Not Certified,Customer,90300
Toyota Premio  2007 X 1.8,PKR 43.3 lacs,4330000,Quetta,2007,"250,000km",Petrol,1800cc,Automatic,Not Certified,Customer,250000
Suzuki Bolan  2021 VX Euro II,PKR 19.5 lacs,1950000,Mansehra,2021,"56,000km",Petrol,800cc,Manual,Not Certified,Customer,56000
Suzuki Alto  2024 VXR,PKR 28.1 lacs,2810000,Sargodha,2024,"4,500km",Petrol,660cc,Manual,Not Certified,Customer,4500
Suzuki Mehran  2012 VX,PKR 7.5 lacs,750000,Lahore,2012,"35,000km",Petrol,800cc,Manual,Not Certified,Customer,35000
Suzuki Cultus  2011 VXRi,PKR 14.7 lacs,1470000,Sargodha,2011,"74,000km",Petrol,1000cc,Manual,Not Certified,Customer,74000
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 43.6 lacs,4360000,Karachi,2016,"88,000km",Petrol,1300cc,Manual,Not Certified,Customer,88000
Suzuki Bolan  2016 VX Euro II,PKR 15.5 lacs,1550000,Jhelum,2016,"64,422km",Petrol,800cc,Manual,Not Certified,Customer,64422
Honda Civic  2016 Turbo 1.5 VTEC CVT,PKR 49.5 lacs,4950000,Karachi,2016,"75,000km",Petrol,1500cc,Automatic,Not Certified,Customer,75000
Nissan AD Van  2006 ,PKR 18.5 lacs,1850000,Bannu,2006,"100,000km",Petrol,1500cc,Manual,Not Certified,Customer,100000
Honda City  2007 VTEC Steermatic,PKR 14.5 lacs,1450000,Lahore,2007,"155,000km",Petrol,1500cc,Automatic,Not Certified,Customer,155000
Mitsubishi Pajero  2001 ,PKR 32.75 lacs,3275000,Islamabad,2001,"130,000km",Petrol,2000cc,Automatic,Not Certified,Customer,130000
Toyota Passo  2016 ,PKR 31.95 lacs,3195000,Islamabad,2016,"85,000km",Petrol,1000cc,Automatic,Not Certified,Customer,85000
